"user";"revenue";"units";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad";"dia"
986;"NULL";"NULL";"133117";0;869;1;"0.288888888889";"0.288888888889";"0.857142857143";"7.0";"iphone";"NULL";133987;146
5081;"NULL";"NULL";"177469";0;951;3;"0.333333333333";"0.333333333333";"0.777777777778";"9.0";"iphone";"1990.0";181410;145
7382;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"ipad";"NULL";198180;NA
7819;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.571428571429";"7.0";"iphone";"NULL";123184;NA
695;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"iphone";"NULL";138953;NA
4420;"NULL";"NULL";"61013";-1;1834;2;"0.222222222222";"0.222222222222";"0.214285714286";"14.0";"ipod";"565.0";63412;147
6566;"NULL";"NULL";"19609";-1;822;5;"0.133333333333";"0.133333333333";"0.0909090909091";"11.0";"ipad";"967.75";23635;147
1759;"NULL";"NULL";"202061";0;17;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"93971.0";202079;145
9554;"NULL";"NULL";"95348";1;5710;6;"0.333333333333";"0.333333333333";"0.310810810811";"74.0";"ipad";"2983.2";110609;146
4775;"NULL";"NULL";"103744";0;1150;4;"0.333333333333";"0.333333333333";"0.8";"10.0";"iphone";"2764.66666667";112364;146
8974;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";188337;NA
159;"NULL";"NULL";"5283";-1;240;2;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"91253.0";96636;147
9887;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";206579;NA
735;"5.0";"1";"11336";0;15215;23;"0.666666666667";"0.777777777778";"0.567567567568";"37.0";"iphone";"8654.27272727";201734;147
2156;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"0.75";"4.0";"iphone";"NULL";187230;NA
5533;"NULL";"NULL";"171129";-1;62;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";171192;146
336;"NULL";"NULL";"211906";-1;293;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"94.0";212227;145
7222;"NULL";"NULL";"4102";-1;1355;3;"0.266666666667";"0.666666666667";"0.666666666667";"9.0";"iphone";"63255.0";131968;147
9060;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";210871;NA
8098;"NULL";"NULL";"97129";0;1460;2;"0.288888888889";"0.288888888889";"0.727272727273";"11.0";"ipad";"86536.0";98590;146
1222;"NULL";"NULL";"5720";0;1830;2;"0.4";"0.888888888889";"0.769230769231";"13.0";"iphone";"413.0";7722;147
5808;"NULL";"NULL";"48548";-1;206;3;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipod";"47725.5";109188;147
8889;"NULL";"NULL";"34031";-1;622;3;"0.177777777778";"0.177777777778";"0.4";"5.0";"iphone";"47695.5";129803;147
7797;"NULL";"NULL";"46880";0;4425;8;"0.444444444444";"0.444444444444";"0.62962962963";"27.0";"iphone";"2876.71428571";66932;147
765;"NULL";"NULL";"32691";0;2816;7;"0.222222222222";"0.222222222222";"0.4";"5.0";"iphone";"28242.0";202715;147
6242;"NULL";"NULL";"221057";0;198;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"1147.0";221256;145
4401;"NULL";"NULL";"96643";0;4327;9;"0.177777777778";"0.177777777778";"0.0555555555556";"36.0";"ipad";"19947.625";253434;146
876;"NULL";"NULL";"106446";1;13405;22;"0.666666666667";"0.666666666667";"0.535353535354";"99.0";"iphone";"11064.1904762";242549;146
6574;"NULL";"NULL";"35103";1;2939;6;"0.333333333333";"0.333333333333";"0.228571428571";"35.0";"iphone";"34169.4";197553;147
8067;"NULL";"NULL";"2747";0;22780;13;"0.888888888889";"1.11111111111";"0.56";"50.0";"ipad";"7643.16666667";92858;147
5858;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.333333333333";"3.0";"iphone";"NULL";82254;NA
4602;"NULL";"NULL";"11409";-1;6148;5;"0.133333333333";"0.133333333333";"0.142857142857";"7.0";"iphone";"46783.75";200897;147
354;"NULL";"NULL";"34564";0;2842;6;"0.311111111111";"0.688888888889";"0.5625";"16.0";"iphone";"4925.6";59549;147
5830;"NULL";"NULL";"28084";0;1081;2;"0.222222222222";"0.222222222222";"0.5";"6.0";"iphone";"10961.0";39808;147
6878;"NULL";"NULL";"8598";0;433;2;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"497.0";9032;147
7660;"NULL";"NULL";"46299";0;1026;4;"0.288888888889";"0.333333333333";"0.4";"15.0";"iphone";"317.666666667";48135;147
2874;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipod";"NULL";78723;NA
171;"NULL";"NULL";"6513";-1;30;2;"NULL";"NULL";"NULL";"NULL";"iphone";"166.0";6544;147
3287;"NULL";"NULL";"190708";1;353;2;"0.222222222222";"0.222222222222";"1.0";"4.0";"iphone";"398.0";191062;145
5310;"NULL";"NULL";"122169";0;111;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"14538.0";122281;146
9509;"NULL";"NULL";"24325";1;2440;4;"0.4";"0.733333333333";"0.846153846154";"13.0";"ipad";"3307.33333333";35244;147
6731;"NULL";"NULL";"NULL";0;0;1;"0.666666666667";"0.666666666667";"0.583333333333";"36.0";"ipad";"NULL";194036;NA
9227;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";10970;NA
4766;"NULL";"NULL";"122910";0;463;3;"0.222222222222";"0.222222222222";"1.0";"4.0";"iphone";"45290.5";206456;146
6882;"NULL";"NULL";"169004";0;1266;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"3520.0";170271;146
2417;"NULL";"NULL";"5929";0;2063;5;"0.333333333333";"0.333333333333";"0.409090909091";"22.0";"iphone";"2497.25";16057;147
24;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"4.0";"iphone";"NULL";220136;NA
9890;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";168274;NA
7458;"NULL";"NULL";"51912";1;773;2;"0.177777777778";"0.333333333333";"0.333333333333";"6.0";"ipad";"424.0";52785;147
8032;"4.0";"1";"85529";0;2725;3;"0.4";"0.666666666667";"0.434782608696";"23.0";"iphone";"1126.0";88310;147
7432;"NULL";"NULL";"39535";0;1954;8;"0.4";"0.4";"0.529411764706";"17.0";"iphone";"11504.5714286";120079;147
9435;"NULL";"NULL";"181604";0;761;4;"0.222222222222";"0.222222222222";"0.285714285714";"14.0";"ipad";"6741.0";187906;145
515;"NULL";"NULL";"1623";0;435;1;"0.2";"0.333333333333";"0.8";"5.0";"iphone";"NULL";2059;147
6132;"NULL";"NULL";"52024";0;2619;5;"0.4";"0.4";"0.684210526316";"19.0";"iphone";"17452.0";122674;147
7860;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";41949;NA
5460;"NULL";"NULL";"10599";0;589;2;"0.2";"0.2";"0.8";"5.0";"iphone";"39860.0";50463;147
1091;"NULL";"NULL";"111466";0;967;4;"0.266666666667";"0.266666666667";"0.875";"8.0";"iphone";"25973.3333333";189587;146
6842;"NULL";"NULL";"248426";0;104;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"119338.0";248531;145
57;"NULL";"NULL";"185606";0;731;2;"0.266666666667";"0.266666666667";"0.555555555556";"9.0";"ipod";"1147.0";186338;145
1809;"NULL";"NULL";"78148";0;14614;13;"0.555555555556";"0.555555555556";"0.727272727273";"22.0";"iphone";"13363.4166667";240083;147
8405;"NULL";"NULL";"72836";0;26203;61;"0.888888888889";"0.888888888889";"0.311827956989";"93.0";"iphone";"2707.31666667";218424;147
2624;"NULL";"NULL";"24636";-1;423;3;"0.155555555556";"0.155555555556";"1.0";"3.0";"iphone";"6027.0";36664;147
8055;"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.888888888889";"0.875";"8.0";"iphone";"NULL";848;NA
107;"NULL";"NULL";"169243";-1;192;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"47.0";169442;146
3028;"NULL";"NULL";"128298";0;4;2;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"70.0";128303;146
4404;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"NULL";192184;NA
6910;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";243179;NA
1678;"NULL";"NULL";"140205";0;118;3;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"30061.0";174469;146
3368;"NULL";"NULL";"54095";0;4900;3;"0.488888888889";"0.666666666667";"0.6";"30.0";"ipad";"19773.5";96527;147
7984;"NULL";"NULL";"218180";0;205;2;"0.333333333333";"0.333333333333";"0.666666666667";"12.0";"ipad";"897.0";218386;145
7485;"NULL";"NULL";"NULL";1;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";110919;NA
9965;"NULL";"NULL";"57664";-1;61;3;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"4723.0";57762;147
4459;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";190455;NA
9116;"NULL";"NULL";"174981";0;737;5;"0.177777777778";"0.177777777778";"0.3";"10.0";"iphone";"8169.5";207062;145
5988;"NULL";"NULL";"39124";0;14617;9;"0.711111111111";"0.888888888889";"0.397260273973";"73.0";"ipad";"10005.875";122502;147
7413;"NULL";"NULL";"119992";-1;400;2;"0.155555555556";"0.177777777778";"0.166666666667";"6.0";"iphone";"29573.0";149880;146
1178;"NULL";"NULL";"129205";0;6171;7;"0.622222222222";"0.622222222222";"0.55";"40.0";"iphone";"26234.1666667";188327;146
7125;"NULL";"NULL";"34123";-1;114;1;"0.133333333333";"0.222222222222";"1.0";"1.0";"ipad";"NULL";34238;147
2308;"NULL";"NULL";"131991";-1;121;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"94988.0";226988;146
2013;"NULL";"NULL";"116867";0;1582;3;"0.355555555556";"0.355555555556";"0.684210526316";"19.0";"iphone";"25853.5";153575;146
5373;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.75";"4.0";"iphone";"NULL";133192;NA
1088;"NULL";"NULL";"15642";0;5296;21;"0.511111111111";"0.511111111111";"0.379310344828";"58.0";"iphone";"5796.2";131870;147
6785;"NULL";"NULL";"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.916666666667";"12.0";"ipad";"NULL";34278;NA
8008;"NULL";"NULL";"102833";0;5663;7;"0.622222222222";"0.622222222222";"0.521739130435";"46.0";"ipad";"16346.1666667";202205;146
5042;"NULL";"NULL";"70408";1;413;1;"0.155555555556";"0.222222222222";"1.0";"2.0";"iphone";"NULL";70822;147
6692;"NULL";"NULL";"2330";0;8830;6;"0.555555555556";"0.822222222222";"0.592592592593";"27.0";"iphone";"14249.0";75532;147
2929;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipod";"NULL";208911;NA
6683;"NULL";"NULL";"3782";0;10232;52;"0.666666666667";"0.888888888889";"0.4";"70.0";"iphone";"1222.98039216";68556;147
9597;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";177106;NA
4178;"NULL";"NULL";"28833";0;3644;1;"0.222222222222";"0.4";"0.272727272727";"11.0";"ipad";"NULL";32478;147
4033;"NULL";"NULL";"97243";0;4384;7;"0.444444444444";"0.444444444444";"0.785714285714";"14.0";"iphone";"1907.33333333";108688;146
2082;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";136153;NA
8003;"NULL";"NULL";"NULL";1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";84475;NA
6273;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";190063;NA
9347;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"NULL";219658;NA
2816;"NULL";"NULL";"29531";0;553;3;"0.222222222222";"0.222222222222";"0.5";"6.0";"ipad";"3936.0";37387;147
429;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"NULL";25642;NA
7738;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"NULL";102098;NA
3876;"NULL";"NULL";"NULL";0;0;1;"0.355555555556";"0.355555555556";"0.571428571429";"14.0";"iphone";"NULL";97439;NA
4121;"NULL";"NULL";"81897";0;3544;6;"0.222222222222";"0.333333333333";"0.5";"6.0";"ipod";"7511.6";120177;147
4139;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";174655;NA
2842;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"NULL";216341;NA
3361;"NULL";"NULL";"168";0;4446;4;"0.444444444444";"0.511111111111";"1.0";"11.0";"iphone";"28790.3333333";87231;147
6664;"NULL";"NULL";"170154";0;1640;5;"0.333333333333";"0.333333333333";"0.636363636364";"11.0";"ipod";"739.5";172898;146
4811;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";14933;NA
1419;"NULL";"NULL";"21197";0;4893;7;"0.4";"0.444444444444";"0.458333333333";"24.0";"ipad";"20249.5";144547;147
6307;"NULL";"NULL";"11558";0;19991;24;"0.444444444444";"0.444444444444";"0.714285714286";"35.0";"iphone";"10700.8695652";257689;147
5357;"NULL";"NULL";"28072";0;3847;4;"0.266666666667";"0.444444444444";"0.666666666667";"9.0";"ipad";"31482.0";123890;147
468;"NULL";"NULL";"35964";0;3708;3;"0.4";"0.4";"0.5";"30.0";"ipad";"42290.5";121435;147
9483;"NULL";"NULL";"173249";0;1149;3;"0.222222222222";"0.288888888889";"0.75";"4.0";"ipod";"14200.5";201655;145
3314;"NULL";"NULL";"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.142857142857";"7.0";"ipad";"NULL";109112;NA
7415;"NULL";"NULL";"105231";-1;165;2;"0.155555555556";"0.155555555556";"0.5";"4.0";"ipad";"68447.0";105397;146
271;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";84818;NA
8845;"NULL";"NULL";"4424";1;14803;8;"0.888888888889";"0.888888888889";"0.386666666667";"75.0";"iphone";"8372.42857143";63977;147
5730;"NULL";"NULL";"64502";-1;1678;9;"0.155555555556";"0.155555555556";"0.115384615385";"26.0";"ipad";"11455.875";156305;147
9402;"NULL";"NULL";"13776";0;4247;4;"0.444444444444";"0.844444444444";"0.619047619048";"21.0";"iphone";"5757.66666667";33372;147
8475;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";201600;NA
5791;"NULL";"NULL";"9920";-1;108;1;"0.133333333333";"0.355555555556";"1.0";"1.0";"iphone";"NULL";10029;147
9296;"NULL";"NULL";"113854";0;4971;3;"0.666666666667";"0.666666666667";"0.634146341463";"41.0";"iphone";"84278.5";201307;146
4712;"NULL";"NULL";"20925";0;1719;4;"0.444444444444";"0.444444444444";"0.666666666667";"18.0";"iphone";"4737.66666667";35113;147
8059;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";177297;NA
6603;"NULL";"NULL";"189829";0;501;2;"0.333333333333";"0.333333333333";"0.777777777778";"9.0";"iphone";"92893.0";190331;145
8215;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";101250;NA
2042;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.4";"0.5";"2.0";"ipad";"NULL";212;NA
9647;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";2949;NA
1241;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";155558;NA
1249;"NULL";"NULL";"128198";0;3302;2;"0.444444444444";"0.444444444444";"0.722222222222";"18.0";"ipad";"81865.0";210528;146
4716;"NULL";"NULL";"79267";0;12082;1;"0.311111111111";"0.311111111111";"0.6";"20.0";"ipad";"NULL";91350;147
7102;"NULL";"NULL";"214941";0;404;2;"0.2";"0.333333333333";"1.0";"4.0";"iphone";"43046.0";258116;145
8501;"NULL";"NULL";"111584";0;617;2;"0.288888888889";"0.288888888889";"1.0";"6.0";"ipad";"25422.0";112202;146
4464;"NULL";"NULL";"165064";0;426;2;"0.333333333333";"0.333333333333";"0.466666666667";"15.0";"ipad";"63681.0";165491;146
1796;"NULL";"NULL";"39290";0;3900;6;"0.333333333333";"0.333333333333";"0.733333333333";"15.0";"ipod";"14625.8";112859;147
4325;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"6.0";"iphone";"NULL";120482;NA
3503;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";192901;NA
2971;"NULL";"NULL";"13490";0;1267;3;"0.222222222222";"0.666666666667";"1.0";"3.0";"iphone";"521.5";14839;147
9588;"NULL";"NULL";"28657";0;2515;5;"0.4";"0.4";"0.916666666667";"12.0";"iphone";"13602.75";83465;147
6038;"NULL";"NULL";"19952";0;977;2;"0.266666666667";"0.355555555556";"0.714285714286";"7.0";"iphone";"2345.0";22977;147
1776;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";91606;NA
8658;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"NULL";1247;NA
2981;"NULL";"NULL";"187667";-1;229;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"236.0";187897;145
8552;"NULL";"NULL";"46992";0;3194;6;"0.4";"0.4";"0.466666666667";"30.0";"ipad";"32560.6";173015;147
4546;"NULL";"NULL";"193543";0;101;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipad";"48657.0";193645;145
9249;"NULL";"NULL";"34588";-1;1798;3;"0.222222222222";"0.288888888889";"0.6";"5.0";"ipad";"10047.0";54936;147
5520;"NULL";"NULL";"24402";-1;659;2;"0.155555555556";"0.222222222222";"0.5";"6.0";"iphone";"4010.0";28417;147
9800;"NULL";"NULL";"11266";0;4673;18;"0.444444444444";"0.444444444444";"0.541666666667";"24.0";"iphone";"14275.2941176";253948;147
4099;"NULL";"NULL";"43430";0;7456;12;"0.333333333333";"0.333333333333";"0.395833333333";"48.0";"iphone";"6673.45454545";117855;147
6016;"NULL";"NULL";"14824";0;2240;8;"0.311111111111";"0.511111111111";"0.705882352941";"17.0";"iphone";"3077.0";37146;147
8894;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";116868;NA
8437;"NULL";"NULL";"191662";-1;7;3;"NULL";"NULL";"NULL";"NULL";"ipad";"79.5";191762;145
16;"NULL";"NULL";"115579";0;315;3;"0.266666666667";"0.266666666667";"0.714285714286";"7.0";"iphone";"1236.5";118034;146
4930;"NULL";"NULL";"4835";0;1487;4;"0.333333333333";"0.355555555556";"0.5";"14.0";"iphone";"2360.66666667";12526;147
7602;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.555555555556";"0.75";"4.0";"iphone";"NULL";605;NA
2240;"NULL";"NULL";"240549";0;372;3;"0.177777777778";"0.177777777778";"0.285714285714";"7.0";"iphone";"4697.0";243635;145
8143;"NULL";"NULL";"6142";0;456;3;"0.177777777778";"0.177777777778";"1.0";"3.0";"ipad";"2287.5";10720;147
366;"NULL";"NULL";"185699";-1;178;3;"0.133333333333";"0.133333333333";"0.333333333333";"3.0";"ipad";"5791.0";193738;145
22;"NULL";"NULL";"133105";0;890;3;"0.355555555556";"0.355555555556";"0.380952380952";"21.0";"iphone";"5109.0";143282;146
9215;"NULL";"NULL";"237101";0;342;3;"0.177777777778";"0.177777777778";"0.5";"6.0";"iphone";"4351.0";245798;145
2905;"NULL";"NULL";"24378";0;3495;3;"0.555555555556";"0.555555555556";"0.8";"20.0";"ipad";"53686.0";133941;147
3064;"NULL";"NULL";"77634";0;622;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipod";"NULL";78257;147
7321;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";70334;NA
6148;"NULL";"NULL";"244415";-1;139;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"61554.0";244555;145
2746;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"NULL";127280;NA
8833;"NULL";"NULL";"139386";-1;2533;4;"0.177777777778";"0.177777777778";"0.0392156862745";"51.0";"ipad";"31370.0";216442;146
2243;"NULL";"NULL";"27961";0;4914;7;"0.6";"0.888888888889";"0.411764705882";"51.0";"iphone";"33977.3333333";232742;147
9257;"NULL";"NULL";"14689";0;319;3;"0.177777777778";"0.222222222222";"0.666666666667";"3.0";"ipad";"14440.0";43875;147
1777;"NULL";"NULL";"12982";0;8294;7;"0.222222222222";"0.444444444444";"1.0";"2.0";"iphone";"27431.0";179471;147
6286;"NULL";"NULL";"11635";0;6745;9;"0.488888888889";"0.555555555556";"0.516129032258";"31.0";"ipad";"11726.125";106692;147
9595;"NULL";"NULL";"212042";0;1400;3;"0.444444444444";"0.444444444444";"0.684210526316";"19.0";"iphone";"761.0";213498;145
5178;"NULL";"NULL";"122149";0;1524;3;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"1551.0";124772;146
6762;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";213728;NA
9320;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";94091;NA
1173;"NULL";"NULL";"79461";-1;516;3;"0.133333333333";"0.133333333333";"0.5";"4.0";"iphone";"59345.5";198473;147
9007;"NULL";"NULL";"190421";0;414;2;"0.155555555556";"0.155555555556";"0.285714285714";"7.0";"iphone";"12309.0";190836;145
5000;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";107709;NA
1136;"NULL";"NULL";"48030";0;2065;6;"0.4";"0.4";"0.809523809524";"21.0";"iphone";"21024.6";153313;147
836;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";99539;NA
1785;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";205264;NA
2934;"NULL";"NULL";"10328";0;7666;12;"0.444444444444";"0.444444444444";"0.405405405405";"37.0";"ipod";"9313.36363636";113507;147
8927;"NULL";"NULL";"48352";1;3281;7;"0.4";"0.4";"0.714285714286";"35.0";"ipad";"14828.1666667";137425;147
4900;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";208577;NA
8818;"NULL";"NULL";"6027";-1;5343;9;"0.177777777778";"0.177777777778";"0.130434782609";"23.0";"iphone";"22566.875";186919;147
3656;"NULL";"NULL";"107298";-1;13;1;"0.133333333333";"0.177777777778";"NULL";"NULL";"ipad";"NULL";107312;146
5898;"NULL";"NULL";"29615";0;3999;13;"0.444444444444";"0.444444444444";"0.52380952381";"21.0";"iphone";"8088.66666667";127567;147
9975;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"NULL";"NULL";"iphone";"NULL";105008;NA
9866;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";204065;NA
439;"NULL";"NULL";"10865";0;5604;3;"0.444444444444";"0.555555555556";"0.846153846154";"13.0";"iphone";"7070.5";26501;147
4909;"NULL";"NULL";"184021";0;145;2;"0.177777777778";"0.177777777778";"0.333333333333";"6.0";"iphone";"10206.0";184167;145
7009;"NULL";"NULL";"168151";1;446;3;"0.266666666667";"0.266666666667";"0.571428571429";"7.0";"iphone";"764.0";169213;146
8611;"NULL";"NULL";"191155";0;2023;5;"0.4";"0.4";"0.9375";"16.0";"ipad";"20878.5";197399;145
5339;"NULL";"NULL";"94296";0;3192;14;"0.488888888889";"0.488888888889";"0.789473684211";"19.0";"iphone";"2704.30769231";130469;146
2465;"NULL";"NULL";"9876";0;3383;6;"0.222222222222";"0.555555555556";"0.571428571429";"7.0";"iphone";"22230.6";121594;147
9049;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";137911;NA
3615;"NULL";"NULL";"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.333333333333";"3.0";"iphone";"NULL";228243;NA
2139;"NULL";"NULL";"207710";0;81;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"3020.0";207792;145
456;"NULL";"NULL";"166618";0;638;2;"0.288888888889";"0.288888888889";"0.833333333333";"6.0";"ipad";"82680.0";167257;146
9684;"NULL";"NULL";"165151";-1;145;2;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"43838.0";165297;146
1481;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";191275;NA
5022;"NULL";"NULL";"194504";-1;3;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"23.0";194508;145
7980;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";87667;NA
3336;"NULL";"NULL";"38210";0;3321;5;"0.222222222222";"0.222222222222";"0.125";"24.0";"iphone";"31215.0";163557;147
6885;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";100846;NA
2400;"NULL";"NULL";"198329";-1;244;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";198574;145
6415;"NULL";"NULL";"168920";0;4710;2;"0.222222222222";"0.222222222222";"0.606060606061";"33.0";"ipad";"6086.0";178025;146
8906;"NULL";"NULL";"192693";0;1061;2;"0.4";"0.4";"0.909090909091";"11.0";"iphone";"46848.0";193755;145
5072;"NULL";"NULL";"14951";0;2347;6;"0.4";"0.4";"0.944444444444";"18.0";"ipad";"36352.0";196951;147
5982;"NULL";"NULL";"39361";0;1086;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"2409.0";42795;147
5215;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"ipad";"NULL";45512;NA
4241;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";144468;NA
