"user";"revenue";"units";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad";"dia"
8882;"NULL";"NULL";"236150";0;1128;5;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"417.25";237656;145
4787;"NULL";"NULL";"12522";0;3768;2;"0.444444444444";"0.711111111111";"0.733333333333";"15.0";"iphone";"11074.0";26107;147
6528;"NULL";"NULL";"16974";0;577;5;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"1849.5";24160;147
311;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"iphone";"NULL";212330;NA
3562;"NULL";"NULL";"218046";-1;67;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"6188.0";218114;145
4650;"NULL";"NULL";"98913";0;82;2;"0.333333333333";"0.333333333333";"0.8";"10.0";"iphone";"103.0";98996;146
50;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"NULL";90682;NA
3514;"NULL";"NULL";"20018";0;384;1;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"ipod";"NULL";20403;147
4100;"NULL";"NULL";"1919";0;5632;12;"0.333333333333";"0.555555555556";"0.676470588235";"34.0";"iphone";"15326.4545455";170675;147
9982;"NULL";"NULL";"4550";0;8677;5;"0.622222222222";"0.666666666667";"0.435897435897";"39.0";"iphone";"23300.0";97882;147
829;"NULL";"NULL";"166093";0;129;2;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"155.0";166223;146
5622;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"ipad";"NULL";124217;NA
2332;"NULL";"NULL";"200060";-1;87;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"16739.0";200148;145
9966;"NULL";"NULL";"36141";0;795;2;"0.288888888889";"0.288888888889";"0.636363636364";"11.0";"iphone";"870.0";36937;147
6161;"NULL";"NULL";"18338";0;3580;3;"0.222222222222";"0.4";"0.833333333333";"6.0";"iphone";"57752.0";134163;147
1491;"NULL";"NULL";"14378";0;20711;21;"0.511111111111";"0.666666666667";"0.741935483871";"31.0";"iphone";"8928.4";194900;147
3004;"NULL";"NULL";"15126";0;208;2;"0.444444444444";"0.444444444444";"1.0";"11.0";"iphone";"9514.0";15335;147
5809;"NULL";"NULL";"27806";0;1501;1;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"NULL";29308;147
911;"NULL";"NULL";"47703";-1;1195;6;"0.133333333333";"0.177777777778";"0.75";"4.0";"ipad";"5723.6";118508;147
9977;"NULL";"NULL";"209885";1;4166;3;"0.466666666667";"0.666666666667";"0.62962962963";"27.0";"ipad";"18159.0";249659;145
7892;"NULL";"NULL";"5203";0;1462;8;"0.4";"0.4";"0.666666666667";"15.0";"ipad";"3929.85714286";32288;147
8121;"NULL";"NULL";"37070";1;247;2;"0.155555555556";"0.222222222222";"1.0";"2.0";"iphone";"86681.0";123755;147
5364;"NULL";"NULL";"253381";0;592;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"810.0";254511;145
1830;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"ipad";"NULL";241979;NA
7243;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"NULL";10420;NA
6328;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"NULL";81048;NA
8805;"NULL";"NULL";"50561";0;2333;2;"0.444444444444";"0.666666666667";"0.631578947368";"19.0";"ipad";"11519.0";63847;147
7118;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";131168;NA
929;"NULL";"NULL";"134108";1;1841;3;"0.222222222222";"0.222222222222";"0.214285714286";"14.0";"iphone";"3514.0";135966;146
1284;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";70207;NA
1137;"NULL";"NULL";"139497";0;1534;3;"0.266666666667";"0.266666666667";"0.6";"10.0";"iphone";"71417.0";193371;146
5114;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"ipod";"NULL";218996;NA
7038;"NULL";"NULL";"205957";-1;3;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"5647.0";205961;145
5885;"NULL";"NULL";"214545";0;771;4;"0.377777777778";"0.377777777778";"0.8";"15.0";"iphone";"10020.6666667";241594;145
6781;"NULL";"NULL";"138920";0;566;3;"0.222222222222";"0.222222222222";"0.4";"5.0";"iphone";"13363.5";165589;146
6594;"NULL";"NULL";"169845";-1;4;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"27.0";169850;146
9779;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipad";"NULL";242509;NA
3542;"NULL";"NULL";"94456";0;22881;33;"1.11111111111";"1.11111111111";"0.443037974684";"79.0";"ipod";"5263.96875";248446;146
8686;"NULL";"NULL";"3540";0;3416;4;"0.311111111111";"0.444444444444";"0.6";"15.0";"iphone";"10068.3333333";35451;147
9245;"NULL";"NULL";"128007";0;1599;2;"0.355555555556";"0.577777777778";"0.666666666667";"15.0";"iphone";"83790.0";212260;146
403;"NULL";"NULL";"201177";0;910;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"2942.0";207047;145
9428;"NULL";"NULL";"128612";0;1894;1;"0.377777777778";"0.844444444444";"0.777777777778";"18.0";"iphone";"NULL";130507;146
9313;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.333333333333";"12.0";"iphone";"NULL";210670;NA
9263;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.25";"4.0";"ipad";"NULL";193991;NA
5233;"NULL";"NULL";"2498";0;1413;1;"0.177777777778";"0.177777777778";"0.571428571429";"14.0";"iphone";"NULL";3912;147
440;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"ipad";"NULL";9971;NA
7335;"NULL";"NULL";"66044";0;5769;4;"0.444444444444";"0.666666666667";"0.439024390244";"41.0";"iphone";"3448.0";77455;147
246;"NULL";"NULL";"111636";0;2786;9;"0.444444444444";"0.444444444444";"0.846153846154";"13.0";"iphone";"16542.0";243555;146
1107;"NULL";"NULL";"139164";0;635;5;"0.222222222222";"0.222222222222";"0.8";"5.0";"iphone";"40609.5";222722;146
3435;"NULL";"NULL";"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.4";"10.0";"ipad";"NULL";161233;NA
4422;"NULL";"NULL";"122851";1;0;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"18.0";122852;146
6863;"NULL";"NULL";"257420";0;1067;1;"0.222222222222";"0.555555555556";"1.0";"3.0";"iphone";"NULL";258488;145
8013;"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.333333333333";"0.75";"8.0";"ipad";"NULL";87013;NA
8724;"NULL";"NULL";"NULL";0;0;1;"0.355555555556";"0.355555555556";"0.9";"10.0";"ipad";"NULL";98260;NA
285;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.285714285714";"7.0";"iphone";"NULL";57269;NA
916;"NULL";"NULL";"2321";1;2959;13;"0.222222222222";"0.222222222222";"0.333333333333";"18.0";"iphone";"8419.25";103391;147
6776;"125.0";"4";"74615";0;1335;1;"0.222222222222";"0.266666666667";"0.375";"8.0";"iphone";"NULL";75951;147
5707;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";24248;NA
4824;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipad";"NULL";215067;NA
4533;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"0.4";"5.0";"ipod";"NULL";92602;NA
3200;"NULL";"NULL";"244275";0;850;2;"0.222222222222";"0.222222222222";"0.75";"8.0";"iphone";"158634.0";245126;145
8337;"NULL";"NULL";"5766";1;2017;2;"0.4";"0.422222222222";"0.681818181818";"22.0";"iphone";"57350.0";63228;147
6554;"NULL";"NULL";"1204";0;10526;13;"0.666666666667";"0.666666666667";"0.863636363636";"22.0";"iphone";"17928.1666667";217876;147
8444;"NULL";"NULL";"33491";0;670;2;"0.222222222222";"0.444444444444";"0.571428571429";"7.0";"iphone";"99101.0";132733;147
8760;"NULL";"NULL";"46709";0;4392;3;"0.444444444444";"0.666666666667";"0.514285714286";"35.0";"ipad";"58233.0";161682;147
1051;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.288888888889";"1.0";"1.0";"iphone";"NULL";38895;NA
5810;"NULL";"NULL";"851";0;5130;6;"0.422222222222";"0.822222222222";"0.617021276596";"47.0";"iphone";"10322.2";54014;147
4120;"NULL";"NULL";"80334";0;10336;22;"0.666666666667";"0.666666666667";"0.356060606061";"132.0";"ipod";"6515.85714286";217044;147
2752;"NULL";"NULL";"38758";0;25631;9;"0.666666666667";"0.888888888889";"0.463414634146";"41.0";"ipad";"17158.375";176043;147
6956;"NULL";"NULL";"39537";-1;1;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"20.0";39539;147
1890;"NULL";"NULL";"2226";0;1582;2;"0.511111111111";"0.666666666667";"0.4";"15.0";"ipod";"82554.0";168692;147
7942;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";104607;NA
2109;"NULL";"NULL";"12847";0;3080;6;"0.333333333333";"0.333333333333";"0.588235294118";"17.0";"ipod";"37829.6";202250;147
8407;"NULL";"NULL";"135199";0;827;5;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"21881.25";136169;146
840;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";183000;NA
8913;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";186811;NA
5241;"NULL";"NULL";"210153";0;476;1;"0.177777777778";"0.288888888889";"0.666666666667";"3.0";"ipad";"NULL";210630;145
1686;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"NULL";100556;NA
2954;"NULL";"NULL";"24139";0;10841;7;"0.4";"0.4";"0.319444444444";"72.0";"ipad";"25065.1666667";175479;147
10000;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";28733;NA
8866;"NULL";"NULL";"216658";0;1166;6;"0.177777777778";"0.288888888889";"0.1875";"16.0";"iphone";"3443.0";234244;145
2008;"NULL";"NULL";"14177";-1;467;3;"0.133333333333";"0.155555555556";"NULL";"NULL";"iphone";"256.5";14668;147
2939;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";18742;NA
2649;"NULL";"NULL";"5484";0;2666;3;"0.4";"0.444444444444";"0.444444444444";"18.0";"ipad";"44643.5";95020;147
6875;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipod";"NULL";180036;NA
5268;"NULL";"NULL";"212558";0;331;2;"0.177777777778";"0.177777777778";"0.75";"4.0";"ipad";"361.0";212890;145
4047;"NULL";"NULL";"36674";0;3025;4;"0.377777777778";"0.377777777778";"0.625";"24.0";"ipad";"22371.3333333";104160;147
5372;"NULL";"NULL";"60625";0;1127;2;"0.288888888889";"0.444444444444";"0.666666666667";"12.0";"iphone";"1707.0";63342;147
6448;"NULL";"NULL";"127664";-1;163;3;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"44723.5";191445;146
7264;"NULL";"NULL";"229624";0;1583;2;"0.222222222222";"0.222222222222";"0.6";"5.0";"ipad";"4725.0";231208;145
9736;"NULL";"NULL";"237834";0;566;4;"0.2";"0.2";"0.428571428571";"7.0";"iphone";"255.333333333";238545;145
5045;"NULL";"NULL";"197860";0;1704;1;"0.333333333333";"0.333333333333";"0.533333333333";"15.0";"iphone";"NULL";199565;145
8238;"NULL";"NULL";"25020";0;926;3;"0.222222222222";"0.511111111111";"0.75";"4.0";"iphone";"624.5";26444;147
1353;"NULL";"NULL";"191482";0;2257;3;"0.222222222222";"0.222222222222";"0.214285714286";"14.0";"iphone";"1258.5";193855;145
8498;"NULL";"NULL";"6548";0;5231;9;"0.444444444444";"0.444444444444";"0.510638297872";"47.0";"iphone";"12261.0";104670;147
9083;"NULL";"NULL";"49924";0;1902;2;"0.488888888889";"0.666666666667";"0.627906976744";"43.0";"iphone";"23964.0";75791;147
7360;"NULL";"NULL";"132988";0;470;3;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipad";"44534.0";222214;146
2028;"10.0";"2";"71217";0;20448;27;"0.733333333333";"0.733333333333";"0.165680473373";"169.0";"ipad";"5288.26923077";199503;147
7405;"NULL";"NULL";"78039";0;2435;1;"0.333333333333";"0.333333333333";"0.636363636364";"11.0";"ipad";"NULL";80475;147
4269;"NULL";"NULL";"252931";0;1719;5;"0.4";"0.4";"0.541666666667";"24.0";"ipod";"11505.25";256331;145
2530;"NULL";"NULL";"13362";0;1915;2;"0.222222222222";"0.444444444444";"1.0";"3.0";"ipod";"48.0";15322;147
8675;"NULL";"NULL";"19828";-1;137;1;"0.133333333333";"0.222222222222";"1.0";"1.0";"iphone";"NULL";19966;147
5771;"NULL";"NULL";"253401";-1;1589;2;"0.177777777778";"0.177777777778";"0.222222222222";"9.0";"ipad";"221267.0";254991;145
2504;"NULL";"NULL";"256551";-1;1;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"528.0";256553;145
1233;"NULL";"NULL";"19024";0;4963;6;"0.222222222222";"0.222222222222";"0.307692307692";"13.0";"iphone";"5924.2";49943;147
6141;"NULL";"NULL";"112283";0;3571;2;"0.466666666667";"0.466666666667";"0.65";"20.0";"ipad";"89554.0";115855;146
264;"NULL";"NULL";"42131";0;25338;46;"0.888888888889";"1.0";"0.398648648649";"148.0";"ipad";"4740.31111111";257341;147
8361;"NULL";"NULL";"150521";0;54;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"17184.0";150576;146
3415;"NULL";"NULL";"250629";1;257;2;"0.155555555556";"0.155555555556";"0.222222222222";"9.0";"ipad";"3272.0";250887;145
4038;"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.333333333333";"0.7";"10.0";"iphone";"NULL";26884;NA
1052;"NULL";"NULL";"11822";0;6278;10;"0.444444444444";"0.488888888889";"0.405405405405";"37.0";"iphone";"19148.0";184800;147
932;"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"1.0";"4.0";"iphone";"NULL";211785;NA
4635;"NULL";"NULL";"98191";0;5077;4;"0.444444444444";"0.444444444444";"0.631578947368";"19.0";"ipod";"14584.0";141892;146
9963;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"ipod";"NULL";197982;NA
3784;"NULL";"NULL";"443";0;3053;1;"0.4";"0.777777777778";"0.6";"25.0";"iphone";"NULL";3497;147
7863;"NULL";"NULL";"42770";0;1256;2;"0.288888888889";"0.444444444444";"0.692307692308";"13.0";"ipad";"9742.0";52813;147
8978;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";205859;NA
8345;"NULL";"NULL";"20842";0;9237;8;"0.555555555556";"0.555555555556";"0.481481481481";"27.0";"ipad";"27854.7142857";212422;147
8939;"NULL";"NULL";"115936";0;4717;4;"0.444444444444";"0.444444444444";"0.588235294118";"17.0";"iphone";"25748.6666667";194114;146
8765;"NULL";"NULL";"31563";0;11895;11;"0.888888888889";"0.888888888889";"0.697674418605";"43.0";"ipad";"18201.4";214420;147
9527;"NULL";"NULL";"129617";0;5471;4;"0.444444444444";"0.444444444444";"0.553191489362";"47.0";"iphone";"22774.0";199539;146
9073;"NULL";"NULL";"47354";0;3867;5;"0.333333333333";"0.444444444444";"0.777777777778";"9.0";"ipad";"43380.0";221600;147
8081;"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.333333333333";"0.8";"10.0";"ipad";"NULL";43672;NA
3894;"NULL";"NULL";"45991";0;15721;4;"0.888888888889";"0.888888888889";"0.611111111111";"54.0";"ipad";"62851.0";234879;147
5252;"NULL";"NULL";"2288";0;4374;4;"0.444444444444";"0.688888888889";"0.619047619048";"21.0";"iphone";"11766.3333333";38965;147
4973;"NULL";"NULL";"25044";-1;704;3;"0.133333333333";"0.266666666667";"NULL";"NULL";"iphone";"2738.5";30675;147
8420;"NULL";"NULL";"77978";0;9911;13;"0.444444444444";"0.444444444444";"0.540540540541";"37.0";"iphone";"11037.9166667";163314;147
7565;"NULL";"NULL";"246853";0;195;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"603.0";247648;145
7062;"NULL";"NULL";"48924";-1;2197;5;"0.177777777778";"0.177777777778";"0.142857142857";"21.0";"ipad";"945.0";52938;147
4011;"NULL";"NULL";"45002";0;10855;11;"0.733333333333";"0.822222222222";"0.511627906977";"43.0";"ipad";"17438.1";219798;147
4478;"NULL";"NULL";"14704";0;3324;2;"0.333333333333";"0.333333333333";"0.875";"8.0";"iphone";"33.0";18033;147
6722;"NULL";"NULL";"19586";1;19021;24;"0.888888888889";"0.955555555556";"0.617021276596";"47.0";"iphone";"6381.2173913";167295;147
5783;"NULL";"NULL";"235146";-1;290;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipod";"37357.0";235437;145
7764;"NULL";"NULL";"NULL";1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";176395;NA
4144;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"ipod";"NULL";185985;NA
9680;"NULL";"NULL";"78562";0;1035;4;"0.222222222222";"0.222222222222";"1.0";"2.0";"ipod";"38153.3333333";193029;147
6743;"NULL";"NULL";"162176";0;276;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"79330.0";162453;146
7394;"NULL";"NULL";"57347";-1;7;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"79.0";57355;147
5954;"NULL";"NULL";"13843";0;504;2;"0.222222222222";"0.4";"1.0";"3.0";"iphone";"91208.0";105052;147
4351;"NULL";"NULL";"47658";0;2168;2;"0.4";"0.444444444444";"0.944444444444";"18.0";"ipad";"88509.0";137445;147
1551;"NULL";"NULL";"12879";0;1150;2;"0.266666666667";"0.266666666667";"0.666666666667";"9.0";"iphone";"180288.0";193524;147
706;"NULL";"NULL";"41528";0;586;3;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"16148.5";73809;147
1981;"NULL";"NULL";"24749";0;3983;3;"0.444444444444";"0.444444444444";"0.6";"20.0";"ipod";"42708.5";110664;147
3470;"NULL";"NULL";"148058";-1;352;4;"0.177777777778";"0.177777777778";"0.25";"4.0";"ipad";"18916.6666667";204940;146
5797;"NULL";"NULL";"7529";0;5764;3;"0.444444444444";"0.555555555556";"0.5";"24.0";"iphone";"12917.5";35738;147
866;"NULL";"NULL";"89320";-1;116;1;"0.133333333333";"0.222222222222";"1.0";"1.0";"iphone";"NULL";89437;146
4103;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";147913;NA
6230;"NULL";"NULL";"172857";-1;125;1;"0.155555555556";"0.222222222222";"0.5";"2.0";"iphone";"NULL";172983;145
1718;"NULL";"NULL";"40624";0;2018;2;"0.222222222222";"0.222222222222";"0.466666666667";"15.0";"iphone";"153736.0";194836;147
7951;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";80753;NA
7615;"NULL";"NULL";"23620";0;2721;5;"0.333333333333";"0.444444444444";"0.5";"14.0";"iphone";"22584.25";114191;147
1215;"NULL";"NULL";"219141";1;366;2;"0.222222222222";"0.222222222222";"0.5";"4.0";"iphone";"86789.0";219508;145
8109;"NULL";"NULL";"42857";0;4079;2;"0.444444444444";"0.444444444444";"0.5625";"16.0";"iphone";"16128.0";60218;147
8198;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"NULL";124724;NA
6321;"NULL";"NULL";"46516";-1;15101;34;"0.177777777778";"0.177777777778";"0.0941176470588";"85.0";"ipad";"6141.21212121";249315;147
1325;"NULL";"NULL";"77574";0;3787;3;"0.222222222222";"0.222222222222";"0.6";"5.0";"ipod";"55967.5";191174;147
9014;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";143677;NA
1662;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.416666666667";"12.0";"iphone";"NULL";153392;NA
1190;"NULL";"NULL";"9079";0;13996;14;"0.555555555556";"0.888888888889";"0.588235294118";"34.0";"ipad";"8942.0";125327;147
4495;"NULL";"NULL";"49189";-1;94;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"196.0";49284;147
5914;"NULL";"NULL";"131201";0;3212;2;"0.444444444444";"0.444444444444";"0.722222222222";"18.0";"iphone";"53089.0";186145;146
1679;"NULL";"NULL";"107319";-1;193;7;"0.133333333333";"0.177777777778";"0.333333333333";"3.0";"ipad";"140.0";108163;146
8043;"NULL";"NULL";"34500";0;542;2;"0.333333333333";"0.333333333333";"0.583333333333";"12.0";"ipad";"563.0";35043;147
962;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";22028;NA
4476;"NULL";"NULL";"164476";0;777;2;"0.288888888889";"0.288888888889";"0.75";"12.0";"iphone";"132048.0";165254;146
305;"NULL";"NULL";"17170";0;2466;8;"0.4";"0.4";"0.8";"15.0";"ipod";"24250.0";186950;147
4346;"NULL";"NULL";"21004";0;1044;2;"0.222222222222";"0.4";"0.666666666667";"3.0";"ipad";"1385.0";22622;147
9804;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipad";"NULL";203936;NA
5458;"NULL";"NULL";"34029";0;265;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipad";"NULL";34295;147
5800;"NULL";"NULL";"24279";0;20028;20;"1.06666666667";"1.11111111111";"0.611111111111";"90.0";"iphone";"7058.21052632";159964;147
8000;"NULL";"NULL";"71294";0;193;3;"0.155555555556";"0.155555555556";"0.25";"8.0";"iphone";"5847.0";71511;147
6440;"NULL";"NULL";"47677";0;7563;10;"0.555555555556";"0.555555555556";"0.59375";"32.0";"ipad";"9987.77777778";137569;147
7453;"NULL";"NULL";"562";1;3327;7;"0.444444444444";"0.444444444444";"0.733333333333";"15.0";"ipad";"27746.3333333";167001;147
3022;"NULL";"NULL";"142950";0;1551;1;"0.311111111111";"0.311111111111";"0.8";"15.0";"iphone";"NULL";144502;146
6117;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipod";"NULL";179452;NA
3963;"NULL";"NULL";"18587";0;731;4;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"21583.0";83321;147
8457;"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.75";"4.0";"iphone";"NULL";117932;NA
1414;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"NULL";17375;NA
5844;"NULL";"NULL";"88655";0;6;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"9.0";88662;146
4863;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"NULL";205979;NA
78;"NULL";"NULL";"5021";0;12426;15;"0.222222222222";"0.222222222222";"1.0";"5.0";"iphone";"14769.3571429";212532;147
4924;"NULL";"NULL";"122323";1;701;1;"0.2";"0.2";"0.6";"5.0";"ipad";"NULL";123025;146
6969;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";183386;NA
2538;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.428571428571";"7.0";"iphone";"NULL";119059;NA
4902;"NULL";"NULL";"95724";1;901;4;"0.288888888889";"0.288888888889";"0.875";"8.0";"iphone";"5346.33333333";111735;146
4171;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"iphone";"NULL";175967;NA
789;"NULL";"NULL";"35031";0;602;5;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"18552.25";242413;147
9832;"NULL";"NULL";"29612";0;5833;9;"0.488888888889";"0.488888888889";"0.511111111111";"45.0";"ipad";"23591.125";218540;147
3210;"NULL";"NULL";"56580";1;3556;3;"0.444444444444";"0.511111111111";"0.785714285714";"14.0";"iphone";"27402.0";112694;147
8450;"NULL";"NULL";"69135";-1;17;2;"NULL";"NULL";"NULL";"NULL";"iphone";"494.0";69153;147
3753;"NULL";"NULL";"11516";0;1502;4;"0.266666666667";"0.266666666667";"0.714285714286";"7.0";"iphone";"54415.6666667";174769;147
5978;"NULL";"NULL";"101681";0;3401;8;"0.444444444444";"0.444444444444";"0.695652173913";"23.0";"ipod";"17938.8571429";176141;146
7428;"NULL";"NULL";"21812";0;1961;7;"0.444444444444";"0.555555555556";"0.888888888889";"9.0";"iphone";"30006.0";202305;147
4267;"NULL";"NULL";"104688";0;601;3;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"60397.0";214836;146
3574;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.6";"5.0";"iphone";"NULL";160974;NA
4276;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";152485;NA
3461;"NULL";"NULL";"44392";0;1278;6;"0.222222222222";"0.222222222222";"0.178571428571";"28.0";"ipod";"33146.0";181888;147
592;"NULL";"NULL";"61890";0;354;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"20440.0";62245;147
6655;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";233802;NA
2037;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"NULL";175289;NA
9419;"NULL";"NULL";"200055";0;3098;3;"0.222222222222";"0.222222222222";"0.272727272727";"11.0";"iphone";"3022.0";204517;145
3875;"NULL";"NULL";"15902";1;547;2;"0.4";"0.4";"0.571428571429";"21.0";"ipad";"1261.0";16450;147
2464;"NULL";"NULL";"20071";0;21717;29;"0.888888888889";"0.888888888889";"0.41";"100.0";"iphone";"6598.21428571";205009;147
4703;"NULL";"NULL";"201508";0;10325;5;"0.333333333333";"0.333333333333";"0.555555555556";"27.0";"iphone";"13599.5";254158;145
4922;"NULL";"NULL";"4280";0;3928;5;"0.444444444444";"0.444444444444";"0.857142857143";"14.0";"iphone";"21757.0";91312;147
4503;"NULL";"NULL";"23414";0;13310;19;"0.511111111111";"0.511111111111";"0.184210526316";"114.0";"ipad";"6614.05555556";144302;147
7909;"NULL";"NULL";"123879";0;543;2;"0.266666666667";"0.266666666667";"0.5";"8.0";"iphone";"5136.0";124423;146
1217;"NULL";"NULL";"7976";0;1920;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"NULL";9897;147
