user,revenue,units,ls.date,tsls,rating,ttp,total.sessions,completed,completed.post,win.rate,tries,device,tbs,tsad
9463,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,NULL,NULL,ipad,NULL,59054
2814,NULL,NULL,2015-05-25,196965,0,286,3,0.177777777778,0.177777777778,0.4,5.0,ipod,26414.5,197273
5521,NULL,NULL,2015-05-25,176189,1,11224,5,0.444444444444,0.444444444444,0.235294117647,68.0,ipad,4998.25,202907
5939,NULL,NULL,NULL,NULL,0,0,2,0.222222222222,0.222222222222,0.272727272727,11.0,iphone,24033.0,126475
4249,NULL,NULL,2015-05-26,93765,0,9690,5,0.444444444444,0.444444444444,0.714285714286,21.0,ipad,33590.5,195789
4791,NULL,NULL,2015-05-27,67505,0,9873,18,0.444444444444,0.444444444444,0.846153846154,13.0,iphone,6081.94117647,171699
8369,NULL,NULL,2015-05-26,101075,0,7152,15,0.555555555556,0.555555555556,0.586206896552,29.0,ipad,13313.6428571,208178
6848,NULL,NULL,2015-05-25,187882,0,296,2,0.222222222222,0.222222222222,0.4,5.0,ipad,438.0,188179
9591,NULL,NULL,2015-05-27,25625,0,3344,6,0.444444444444,0.444444444444,0.857142857143,14.0,ipad,20064.4,125947
6216,NULL,NULL,2015-05-27,83087,0,476,2,0.177777777778,0.222222222222,0.75,4.0,iphone,615.0,83969
9577,NULL,NULL,NULL,NULL,0,0,1,0.333333333333,0.333333333333,0.636363636364,11.0,ipad,NULL,177575
3962,NULL,NULL,2015-05-27,69356,0,4316,4,0.266666666667,0.333333333333,0.2,30.0,ipad,40763.6666667,192420
903,NULL,NULL,2015-05-27,49114,0,16055,9,0.888888888889,0.888888888889,0.528301886792,53.0,ipad,24820.375,249958
5849,NULL,NULL,2015-05-27,7972,0,1806,1,0.311111111111,0.311111111111,0.8,10.0,iphone,NULL,9779
358,NULL,NULL,2015-05-27,9987,0,793,3,0.266666666667,0.444444444444,0.857142857143,7.0,iphone,2862.5,15668
4387,NULL,NULL,2015-05-27,85944,-1,406,5,0.155555555556,0.155555555556,NULL,NULL,ipad,19932.25,165727
8533,NULL,NULL,2015-05-27,9330,0,8638,7,0.577777777778,0.888888888889,0.381818181818,55.0,ipad,34331.6666667,215975
3390,NULL,NULL,2015-05-25,182782,-1,168,3,0.133333333333,0.133333333333,1.0,1.0,iphone,148.0,182973
7244,NULL,NULL,2015-05-27,29379,0,5914,14,0.222222222222,0.222222222222,0.75,4.0,ipad,15539.4615385,231239
8826,NULL,NULL,2015-05-27,22221,1,8563,9,0.555555555556,0.888888888889,0.736842105263,19.0,iphone,20246.625,184454
7450,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,NULL,NULL,ipad,NULL,33024
8087,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,NULL,196404
7499,NULL,NULL,2015-05-27,2919,0,2407,8,0.222222222222,0.222222222222,0.75,4.0,iphone,16190.5714286,116466
2260,NULL,NULL,2015-05-25,208941,0,437,1,0.2,0.333333333333,1.0,4.0,iphone,NULL,209379
3385,NULL,NULL,2015-05-27,71884,0,2028,3,0.4,0.4,0.590909090909,22.0,ipad,42971.5,158415
607,NULL,NULL,2015-05-26,139665,0,1042,7,0.333333333333,0.333333333333,1.0,7.0,iphone,12617.3333333,215350
2131,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,0.888888888889,9.0,ipad,NULL,110059
3614,NULL,NULL,2015-05-27,35191,-1,2316,13,0.133333333333,0.133333333333,0.0909090909091,11.0,ipad,14317.0,207075
2561,NULL,NULL,NULL,NULL,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,ipad,NULL,145731
6205,NULL,NULL,2015-05-25,184862,0,9265,4,0.444444444444,0.444444444444,0.666666666667,24.0,ipad,6260.33333333,202578
6502,NULL,NULL,2015-05-27,13988,0,1015,5,0.4,0.444444444444,0.818181818182,11.0,iphone,2415.75,21600
3543,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.666666666667,3.0,ipad,NULL,193874
7047,NULL,NULL,2015-05-27,22439,0,5310,13,0.466666666667,0.577777777778,0.631578947368,19.0,iphone,19225.8333333,253170
4846,NULL,NULL,2015-05-27,36027,0,324,1,0.155555555556,0.177777777778,0.666666666667,3.0,iphone,NULL,36352
8825,NULL,NULL,NULL,NULL,0,0,1,0.177777777778,0.177777777778,0.5,4.0,iphone,NULL,41831
9973,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.571428571429,7.0,iphone,NULL,77272
3570,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,NULL,62057
2345,NULL,NULL,NULL,NULL,0,0,1,0.155555555556,0.155555555556,1.0,5.0,iphone,NULL,135223
959,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.75,4.0,iphone,NULL,229948
8700,NULL,NULL,2015-05-27,74107,0,767,2,0.333333333333,0.333333333333,0.538461538462,13.0,ipad,1275.0,74875
1012,NULL,NULL,2015-05-25,189804,0,412,2,0.333333333333,0.333333333333,0.888888888889,9.0,iphone,25361.0,190217
7266,NULL,NULL,2015-05-27,52729,-1,1284,4,0.466666666667,0.666666666667,0.611111111111,18.0,iphone,25420.6666667,129496
8949,NULL,NULL,2015-05-27,72299,0,5699,9,0.4,0.444444444444,0.34375,32.0,iphone,22046.375,249221
1199,NULL,NULL,2015-05-27,22135,0,1391,3,0.222222222222,0.222222222222,1.0,3.0,iphone,24754.5,72012
9359,NULL,NULL,2015-05-26,93112,-1,75,2,0.177777777778,0.177777777778,0.333333333333,3.0,iphone,126.0,93188
1869,NULL,NULL,NULL,NULL,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,NULL,243074
4451,NULL,NULL,2015-05-27,17635,0,25308,28,0.822222222222,0.888888888889,0.269736842105,152.0,iphone,8197.22222222,240519
8122,NULL,NULL,2015-05-27,25996,0,28042,20,0.777777777778,1.0,0.210526315789,152.0,iphone,8775.31578947,197602
3164,NULL,NULL,2015-05-25,195495,0,1866,2,0.4,0.4,0.909090909091,11.0,ipad,9188.0,205101
728,NULL,NULL,2015-05-27,2807,-1,848,3,0.177777777778,0.177777777778,0.0833333333333,12.0,ipad,2097.5,7085
8545,NULL,NULL,2015-05-25,208858,0,1471,2,0.222222222222,0.222222222222,0.666666666667,6.0,ipod,66547.0,210330
8270,NULL,NULL,NULL,NULL,1,0,1,0.333333333333,0.4,0.583333333333,12.0,iphone,NULL,18177
370,NULL,NULL,2015-05-27,43586,0,2513,10,0.177777777778,0.177777777778,0.0769230769231,39.0,iphone,15186.1111111,178764
8335,NULL,NULL,2015-05-25,194427,0,635,3,0.177777777778,0.177777777778,0.444444444444,9.0,iphone,1855.0,197717
7758,NULL,NULL,2015-05-26,146400,-1,30,3,0.133333333333,0.133333333333,1.0,1.0,iphone,27.0,146450
6348,NULL,NULL,2015-05-26,107914,0,5209,6,0.666666666667,0.666666666667,0.730769230769,26.0,ipad,17034.4,184181
3779,NULL,NULL,NULL,NULL,-1,0,1,NULL,0.222222222222,NULL,NULL,ipad,NULL,151452
6319,NULL,NULL,2015-05-27,22844,0,8010,6,0.222222222222,0.444444444444,0.666666666667,3.0,ipod,32141.6,184610
5569,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.266666666667,15.0,iphone,NULL,122190
8035,NULL,NULL,NULL,NULL,0,0,1,0.177777777778,0.177777777778,0.75,4.0,iphone,NULL,58608
8882,NULL,NULL,2015-05-25,236150,0,1128,5,0.222222222222,0.222222222222,0.75,4.0,iphone,417.25,237656
4787,NULL,NULL,2015-05-27,12522,0,3768,2,0.444444444444,0.711111111111,0.733333333333,15.0,iphone,11074.0,26107
9405,NULL,NULL,2015-05-27,6999,0,2084,1,0.288888888889,0.444444444444,0.777777777778,9.0,iphone,NULL,9084
6528,NULL,NULL,2015-05-27,16974,0,577,5,0.222222222222,0.222222222222,1.0,3.0,iphone,1849.5,24160
311,NULL,NULL,NULL,NULL,0,0,1,0.177777777778,0.177777777778,0.4,5.0,iphone,NULL,212330
3562,NULL,NULL,2015-05-25,218046,-1,67,2,0.133333333333,0.133333333333,NULL,NULL,iphone,6188.0,218114
4650,NULL,NULL,2015-05-26,98913,0,82,2,0.333333333333,0.333333333333,0.8,10.0,iphone,103.0,98996
50,NULL,NULL,NULL,NULL,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,ipad,NULL,90682
6602,NULL,NULL,NULL,NULL,0,0,1,0.288888888889,0.288888888889,0.7,10.0,iphone,NULL,142744
9505,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,NULL,48009
3514,NULL,NULL,2015-05-27,20018,0,384,1,0.155555555556,0.155555555556,0.666666666667,3.0,ipod,NULL,20403
4100,NULL,NULL,2015-05-27,1919,0,5632,12,0.333333333333,0.555555555556,0.676470588235,34.0,iphone,15326.4545455,170675
9982,NULL,NULL,2015-05-27,4550,0,8677,5,0.622222222222,0.666666666667,0.435897435897,39.0,iphone,23300.0,97882
829,NULL,NULL,2015-05-26,166093,0,129,2,0.155555555556,0.155555555556,0.5,4.0,iphone,155.0,166223
5622,NULL,NULL,NULL,NULL,0,0,1,0.177777777778,0.177777777778,0.666666666667,3.0,ipad,NULL,124217
2332,NULL,NULL,2015-05-25,200060,-1,87,2,0.133333333333,0.133333333333,NULL,NULL,iphone,16739.0,200148
9966,NULL,NULL,2015-05-27,36141,0,795,2,0.288888888889,0.288888888889,0.636363636364,11.0,iphone,870.0,36937
5971,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,NULL,NULL,iphone,NULL,73071
6161,NULL,NULL,2015-05-27,18338,0,3580,3,0.222222222222,0.4,0.833333333333,6.0,iphone,57752.0,134163
1491,NULL,NULL,2015-05-27,14378,0,20711,21,0.511111111111,0.666666666667,0.741935483871,31.0,iphone,8928.4,194900
3004,NULL,NULL,2015-05-27,15126,0,208,2,0.444444444444,0.444444444444,1.0,11.0,iphone,9514.0,15335
5809,NULL,NULL,2015-05-27,27806,0,1501,1,0.222222222222,0.222222222222,1.0,2.0,iphone,NULL,29308
911,NULL,NULL,2015-05-27,47703,-1,1195,6,0.133333333333,0.177777777778,0.75,4.0,ipad,5723.6,118508
9977,NULL,NULL,2015-05-25,209885,1,4166,3,0.466666666667,0.666666666667,0.62962962963,27.0,ipad,18159.0,249659
7892,NULL,NULL,2015-05-27,5203,0,1462,8,0.4,0.4,0.666666666667,15.0,ipad,3929.85714286,32288
8121,NULL,NULL,2015-05-27,37070,1,247,2,0.155555555556,0.222222222222,1.0,2.0,iphone,86681.0,123755
5364,NULL,NULL,2015-05-25,253381,0,592,2,0.222222222222,0.222222222222,1.0,3.0,iphone,810.0,254511
1830,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,0.5,2.0,ipad,NULL,241979
5396,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.6,5.0,iphone,NULL,30634
7243,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,NULL,NULL,ipod,NULL,10420
1974,NULL,NULL,2015-05-27,35265,-1,323,1,0.155555555556,0.155555555556,1.0,2.0,iphone,NULL,35589
6328,NULL,NULL,NULL,NULL,0,0,1,0.155555555556,0.155555555556,0.666666666667,3.0,iphone,NULL,81048
8805,NULL,NULL,2015-05-27,50561,0,2333,2,0.444444444444,0.666666666667,0.631578947368,19.0,ipad,11519.0,63847
6308,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,NULL,NULL,iphone,NULL,34352
7695,NULL,NULL,2015-05-27,25174,0,7214,5,0.422222222222,0.511111111111,0.583333333333,60.0,ipod,11793.75,73107
7118,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,NULL,NULL,ipad,NULL,131168
929,NULL,NULL,2015-05-26,134108,1,1841,3,0.222222222222,0.222222222222,0.214285714286,14.0,iphone,3514.0,135966
9147,NULL,NULL,2015-05-27,4866,0,10059,26,0.222222222222,0.222222222222,0.6,5.0,iphone,2395.92,64681
1284,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,NULL,70207
1137,NULL,NULL,2015-05-26,139497,0,1534,3,0.266666666667,0.266666666667,0.6,10.0,iphone,71417.0,193371
5413,NULL,NULL,2015-05-26,161475,0,1546,1,0.333333333333,0.333333333333,0.8,10.0,iphone,NULL,163022
2251,NULL,NULL,2015-05-27,15297,0,3983,9,0.444444444444,0.444444444444,0.516129032258,31.0,iphone,12632.625,116936
5114,NULL,NULL,NULL,NULL,-1,0,1,0.155555555556,0.155555555556,0.666666666667,3.0,ipod,NULL,218996
7038,NULL,NULL,2015-05-25,205957,-1,3,2,0.133333333333,0.133333333333,NULL,NULL,iphone,5647.0,205961
5885,NULL,NULL,2015-05-25,214545,0,771,4,0.377777777778,0.377777777778,0.8,15.0,iphone,10020.6666667,241594
6781,NULL,NULL,2015-05-26,138920,0,566,3,0.222222222222,0.222222222222,0.4,5.0,iphone,13363.5,165589
6594,NULL,NULL,2015-05-26,169845,-1,4,2,0.133333333333,0.133333333333,NULL,NULL,iphone,27.0,169850
9779,NULL,NULL,NULL,NULL,0,0,1,0.177777777778,0.177777777778,0.5,4.0,ipad,NULL,242509
3542,NULL,NULL,2015-05-26,94456,0,22881,33,1.11111111111,1.11111111111,0.443037974684,79.0,ipod,5263.96875,248446
2755,NULL,NULL,2015-05-27,17152,0,22863,44,0.888888888889,0.888888888889,0.453333333333,75.0,iphone,5535.86046512,255968
8686,NULL,NULL,2015-05-27,3540,0,3416,4,0.311111111111,0.444444444444,0.6,15.0,iphone,10068.3333333,35451
9245,NULL,NULL,2015-05-26,128007,0,1599,2,0.355555555556,0.577777777778,0.666666666667,15.0,iphone,83790.0,212260
5446,NULL,NULL,2015-05-27,16375,0,2625,2,0.4,0.444444444444,0.608695652174,23.0,iphone,8097.0,25902
403,NULL,NULL,2015-05-25,201177,0,910,3,0.222222222222,0.222222222222,1.0,3.0,ipad,2942.0,207047
9428,NULL,NULL,2015-05-26,128612,0,1894,1,0.377777777778,0.844444444444,0.777777777778,18.0,iphone,NULL,130507
9313,NULL,NULL,NULL,NULL,0,0,1,0.266666666667,0.266666666667,0.333333333333,12.0,iphone,NULL,210670
9263,NULL,NULL,NULL,NULL,-1,0,1,0.155555555556,0.155555555556,0.25,4.0,ipad,NULL,193991
5233,NULL,NULL,2015-05-27,2498,0,1413,1,0.177777777778,0.177777777778,0.571428571429,14.0,iphone,NULL,3912
440,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.6,5.0,ipad,NULL,9971
7335,NULL,NULL,2015-05-27,66044,0,5769,4,0.444444444444,0.666666666667,0.439024390244,41.0,iphone,3448.0,77455
246,NULL,NULL,2015-05-26,111636,0,2786,9,0.444444444444,0.444444444444,0.846153846154,13.0,iphone,16542.0,243555
1107,NULL,NULL,2015-05-26,139164,0,635,5,0.222222222222,0.222222222222,0.8,5.0,iphone,40609.5,222722
3435,NULL,NULL,NULL,NULL,-1,0,1,0.177777777778,0.177777777778,0.4,10.0,ipad,NULL,161233
4422,NULL,NULL,2015-05-26,122851,1,0,2,0.222222222222,0.222222222222,1.0,3.0,iphone,18.0,122852
6863,NULL,NULL,2015-05-25,257420,0,1067,1,0.222222222222,0.555555555556,1.0,3.0,iphone,NULL,258488
8013,NULL,NULL,NULL,NULL,0,0,1,0.333333333333,0.333333333333,0.75,8.0,ipad,NULL,87013
8724,NULL,NULL,NULL,NULL,0,0,1,0.355555555556,0.355555555556,0.9,10.0,ipad,NULL,98260
4344,NULL,NULL,NULL,NULL,0,0,1,0.333333333333,0.333333333333,0.857142857143,7.0,iphone,NULL,146360
285,NULL,NULL,NULL,NULL,0,0,1,0.177777777778,0.177777777778,0.285714285714,7.0,iphone,NULL,57269
916,NULL,NULL,2015-05-27,2321,1,2959,13,0.222222222222,0.222222222222,0.333333333333,18.0,iphone,8419.25,103391
6776,125.0,4,2015-05-27,74615,0,1335,1,0.222222222222,0.266666666667,0.375,8.0,iphone,NULL,75951
5707,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,NULL,24248
4824,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,NULL,NULL,ipad,NULL,215067
4533,NULL,NULL,NULL,NULL,0,0,1,0.155555555556,0.155555555556,0.4,5.0,ipod,NULL,92602
3200,NULL,NULL,2015-05-25,244275,0,850,2,0.222222222222,0.222222222222,0.75,8.0,iphone,158634.0,245126
8337,NULL,NULL,2015-05-27,5766,1,2017,2,0.4,0.422222222222,0.681818181818,22.0,iphone,57350.0,63228
6554,NULL,NULL,2015-05-27,1204,0,10526,13,0.666666666667,0.666666666667,0.863636363636,22.0,iphone,17928.1666667,217876
8444,NULL,NULL,2015-05-27,33491,0,670,2,0.222222222222,0.444444444444,0.571428571429,7.0,iphone,99101.0,132733
8760,NULL,NULL,2015-05-27,46709,0,4392,3,0.444444444444,0.666666666667,0.514285714286,35.0,ipad,58233.0,161682
1051,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.288888888889,1.0,1.0,iphone,NULL,38895
5810,NULL,NULL,2015-05-27,851,0,5130,6,0.422222222222,0.822222222222,0.617021276596,47.0,iphone,10322.2,54014
4120,NULL,NULL,2015-05-27,80334,0,10336,22,0.666666666667,0.666666666667,0.356060606061,132.0,ipod,6515.85714286,217044
7739,NULL,NULL,2015-05-26,109232,0,4175,1,0.377777777778,0.377777777778,0.642857142857,14.0,ipad,NULL,113408
2752,NULL,NULL,2015-05-27,38758,0,25631,9,0.666666666667,0.888888888889,0.463414634146,41.0,ipad,17158.375,176043
6956,NULL,NULL,2015-05-27,39537,-1,1,2,0.133333333333,0.133333333333,1.0,1.0,ipad,20.0,39539
1890,NULL,NULL,2015-05-27,2226,0,1582,2,0.511111111111,0.666666666667,0.4,15.0,ipod,82554.0,168692
8917,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.5,4.0,ipad,NULL,120370
7942,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,NULL,NULL,iphone,NULL,104607
1674,NULL,NULL,NULL,NULL,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,ipod,NULL,92445
2109,NULL,NULL,2015-05-27,12847,0,3080,6,0.333333333333,0.333333333333,0.588235294118,17.0,ipod,37829.6,202250
7821,NULL,NULL,2015-05-26,89446,0,2511,7,0.333333333333,0.333333333333,0.7,10.0,ipad,13746.3333333,165634
6288,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,NULL,74605
8407,NULL,NULL,2015-05-26,135199,0,827,5,0.222222222222,0.222222222222,1.0,3.0,iphone,21881.25,136169
7219,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.8,5.0,iphone,NULL,213355
840,NULL,NULL,NULL,NULL,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,NULL,183000
8913,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,NULL,186811
5241,NULL,NULL,2015-05-25,210153,0,476,1,0.177777777778,0.288888888889,0.666666666667,3.0,ipad,NULL,210630
1686,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,1.0,2.0,iphone,NULL,100556
2954,NULL,NULL,2015-05-27,24139,0,10841,7,0.4,0.4,0.319444444444,72.0,ipad,25065.1666667,175479
10000,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,NULL,NULL,iphone,NULL,28733
8866,NULL,NULL,2015-05-25,216658,0,1166,6,0.177777777778,0.288888888889,0.1875,16.0,iphone,3443.0,234244
2008,NULL,NULL,2015-05-27,14177,-1,467,3,0.133333333333,0.155555555556,NULL,NULL,iphone,256.5,14668
1096,NULL,NULL,2015-05-27,76963,-1,175,1,0.155555555556,0.177777777778,1.0,2.0,iphone,NULL,77139
2939,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,NULL,NULL,iphone,NULL,18742
2649,NULL,NULL,2015-05-27,5484,0,2666,3,0.4,0.444444444444,0.444444444444,18.0,ipad,44643.5,95020
6875,NULL,NULL,NULL,NULL,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,ipod,NULL,180036
5268,NULL,NULL,2015-05-25,212558,0,331,2,0.177777777778,0.177777777778,0.75,4.0,ipad,361.0,212890
4047,NULL,NULL,2015-05-27,36674,0,3025,4,0.377777777778,0.377777777778,0.625,24.0,ipad,22371.3333333,104160
5760,NULL,NULL,2015-05-27,23248,0,16,3,0.288888888889,0.288888888889,0.8,10.0,iphone,33.5,23282
5372,NULL,NULL,2015-05-27,60625,0,1127,2,0.288888888889,0.444444444444,0.666666666667,12.0,iphone,1707.0,63342
6448,NULL,NULL,2015-05-26,127664,-1,163,3,0.133333333333,0.133333333333,1.0,1.0,iphone,44723.5,191445
7264,NULL,NULL,2015-05-25,229624,0,1583,2,0.222222222222,0.222222222222,0.6,5.0,ipad,4725.0,231208
9736,NULL,NULL,2015-05-25,237834,0,566,4,0.2,0.2,0.428571428571,7.0,iphone,255.333333333,238545
5045,NULL,NULL,2015-05-25,197860,0,1704,1,0.333333333333,0.333333333333,0.533333333333,15.0,iphone,NULL,199565
8238,NULL,NULL,2015-05-27,25020,0,926,3,0.222222222222,0.511111111111,0.75,4.0,iphone,624.5,26444
1353,NULL,NULL,2015-05-25,191482,0,2257,3,0.222222222222,0.222222222222,0.214285714286,14.0,iphone,1258.5,193855
8498,NULL,NULL,2015-05-27,6548,0,5231,9,0.444444444444,0.444444444444,0.510638297872,47.0,iphone,12261.0,104670
9083,NULL,NULL,2015-05-27,49924,0,1902,2,0.488888888889,0.666666666667,0.627906976744,43.0,iphone,23964.0,75791
5576,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,NULL,180108
7360,NULL,NULL,2015-05-26,132988,0,470,3,0.177777777778,0.177777777778,0.5,4.0,ipad,44534.0,222214
2028,10.0,2,2015-05-27,71217,0,20448,27,0.733333333333,0.733333333333,0.165680473373,169.0,ipad,5288.26923077,199503
7405,NULL,NULL,2015-05-27,78039,0,2435,1,0.333333333333,0.333333333333,0.636363636364,11.0,ipad,NULL,80475
4269,NULL,NULL,2015-05-25,252931,0,1719,5,0.4,0.4,0.541666666667,24.0,ipod,11505.25,256331
2530,NULL,NULL,2015-05-27,13362,0,1915,2,0.222222222222,0.444444444444,1.0,3.0,ipod,48.0,15322
8675,NULL,NULL,2015-05-27,19828,-1,137,1,0.133333333333,0.222222222222,1.0,1.0,iphone,NULL,19966
1102,NULL,NULL,2015-05-27,1839,0,246,2,0.177777777778,0.222222222222,1.0,3.0,iphone,49.0,2125
5771,NULL,NULL,2015-05-25,253401,-1,1589,2,0.177777777778,0.177777777778,0.222222222222,9.0,ipad,221267.0,254991
2504,NULL,NULL,2015-05-25,256551,-1,1,2,0.133333333333,0.133333333333,1.0,1.0,iphone,528.0,256553
4590,NULL,NULL,2015-05-25,217831,0,468,2,0.177777777778,0.177777777778,0.333333333333,6.0,iphone,541.0,218300
1690,NULL,NULL,2015-05-25,200401,0,436,2,0.266666666667,0.266666666667,0.8,5.0,ipad,457.0,200838
1233,NULL,NULL,2015-05-27,19024,0,4963,6,0.222222222222,0.222222222222,0.307692307692,13.0,iphone,5924.2,49943
6141,NULL,NULL,2015-05-26,112283,0,3571,2,0.466666666667,0.466666666667,0.65,20.0,ipad,89554.0,115855
374,NULL,NULL,2015-05-26,106909,0,468,1,0.155555555556,0.155555555556,0.5,4.0,iphone,NULL,107378
264,NULL,NULL,2015-05-27,42131,0,25338,46,0.888888888889,1.0,0.398648648649,148.0,ipad,4740.31111111,257341
8361,NULL,NULL,2015-05-26,150521,0,54,2,0.155555555556,0.155555555556,0.666666666667,3.0,iphone,17184.0,150576
3415,NULL,NULL,2015-05-25,250629,1,257,2,0.155555555556,0.155555555556,0.222222222222,9.0,ipad,3272.0,250887
4038,NULL,NULL,NULL,NULL,0,0,1,0.333333333333,0.333333333333,0.7,10.0,iphone,NULL,26884
4907,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,NULL,19199
1052,NULL,NULL,2015-05-27,11822,0,6278,10,0.444444444444,0.488888888889,0.405405405405,37.0,iphone,19148.0,184800
932,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,1.0,4.0,iphone,NULL,211785
4635,NULL,NULL,2015-05-26,98191,0,5077,4,0.444444444444,0.444444444444,0.631578947368,19.0,ipod,14584.0,141892
6708,NULL,NULL,2015-05-26,132577,1,241,2,0.288888888889,0.288888888889,0.636363636364,11.0,ipad,319.0,132819
8750,NULL,NULL,2015-05-27,23091,1,7668,14,0.6,0.688888888889,0.666666666667,27.0,iphone,14534.7692308,212685
9963,NULL,NULL,NULL,NULL,0,0,1,0.222222222222,0.222222222222,0.6,5.0,ipod,NULL,197982
3784,NULL,NULL,2015-05-27,443,0,3053,1,0.4,0.777777777778,0.6,25.0,iphone,NULL,3497
7863,NULL,NULL,2015-05-27,42770,0,1256,2,0.288888888889,0.444444444444,0.692307692308,13.0,ipad,9742.0,52813
8978,NULL,NULL,NULL,NULL,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,NULL,205859
8345,NULL,NULL,2015-05-27,20842,0,9237,8,0.555555555556,0.555555555556,0.481481481481,27.0,ipad,27854.7142857,212422
8939,NULL,NULL,2015-05-26,115936,0,4717,4,0.444444444444,0.444444444444,0.588235294118,17.0,iphone,25748.6666667,194114
8765,NULL,NULL,2015-05-27,31563,0,11895,11,0.888888888889,0.888888888889,0.697674418605,43.0,ipad,18201.4,214420
9527,NULL,NULL,2015-05-26,129617,0,5471,4,0.444444444444,0.444444444444,0.553191489362,47.0,iphone,22774.0,199539
9551,NULL,NULL,2015-05-27,20130,0,367,1,0.266666666667,0.288888888889,0.571428571429,7.0,iphone,NULL,20498
9073,NULL,NULL,2015-05-27,47354,0,3867,5,0.333333333333,0.444444444444,0.777777777778,9.0,ipad,43380.0,221600
8081,NULL,NULL,NULL,NULL,0,0,1,0.333333333333,0.333333333333,0.8,10.0,ipad,NULL,43672
3894,NULL,NULL,2015-05-27,45991,0,15721,4,0.888888888889,0.888888888889,0.611111111111,54.0,ipad,62851.0,234879
1238,NULL,NULL,2015-05-27,27410,0,2868,2,0.333333333333,0.4,0.727272727273,11.0,iphone,134184.0,162759
5252,NULL,NULL,2015-05-27,2288,0,4374,4,0.444444444444,0.688888888889,0.619047619048,21.0,iphone,11766.3333333,38965
4973,NULL,NULL,2015-05-27,25044,-1,704,3,0.133333333333,0.266666666667,NULL,NULL,iphone,2738.5,30675
8420,NULL,NULL,2015-05-27,77978,0,9911,13,0.444444444444,0.444444444444,0.540540540541,37.0,iphone,11037.9166667,163314
7565,NULL,NULL,2015-05-25,246853,0,195,2,0.155555555556,0.155555555556,1.0,2.0,ipad,603.0,247648
7062,NULL,NULL,2015-05-27,48924,-1,2197,5,0.177777777778,0.177777777778,0.142857142857,21.0,ipad,945.0,52938
4011,NULL,NULL,2015-05-27,45002,0,10855,11,0.733333333333,0.822222222222,0.511627906977,43.0,ipad,17438.1,219798
8303,NULL,NULL,2015-05-27,19324,-1,235,1,0.155555555556,0.4,0.5,2.0,iphone,NULL,19560
4478,NULL,NULL,2015-05-27,14704,0,3324,2,0.333333333333,0.333333333333,0.875,8.0,iphone,33.0,18033
2104,NULL,NULL,2015-05-27,30446,0,834,1,0.288888888889,0.311111111111,0.888888888889,9.0,iphone,NULL,31281
