"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad";"dia"
"39535";0;1954;8;"0.4";"0.4";"0.529411764706";"17.0";"iphone";"11504.5714286";120079;147
"181604";0;761;4;"0.222222222222";"0.222222222222";"0.285714285714";"14.0";"ipad";"6741.0";187906;145
"1623";0;435;1;"0.2";"0.333333333333";"0.8";"5.0";"iphone";"NULL";2059;147
"52024";0;2619;5;"0.4";"0.4";"0.684210526316";"19.0";"iphone";"17452.0";122674;147
"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";41949;NA
"10599";0;589;2;"0.2";"0.2";"0.8";"5.0";"iphone";"39860.0";50463;147
"111466";0;967;4;"0.266666666667";"0.266666666667";"0.875";"8.0";"iphone";"25973.3333333";189587;146
"248426";0;104;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"119338.0";248531;145
"185606";0;731;2;"0.266666666667";"0.266666666667";"0.555555555556";"9.0";"ipod";"1147.0";186338;145
"78148";0;14614;13;"0.555555555556";"0.555555555556";"0.727272727273";"22.0";"iphone";"13363.4166667";240083;147
"72836";0;26203;61;"0.888888888889";"0.888888888889";"0.311827956989";"93.0";"iphone";"2707.31666667";218424;147
"24636";-1;423;3;"0.155555555556";"0.155555555556";"1.0";"3.0";"iphone";"6027.0";36664;147
"NULL";0;0;1;"0.333333333333";"0.888888888889";"0.875";"8.0";"iphone";"NULL";848;NA
"169243";-1;192;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"47.0";169442;146
"128298";0;4;2;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"70.0";128303;146
"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"NULL";192184;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";243179;NA
"140205";0;118;3;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"30061.0";174469;146
"54095";0;4900;3;"0.488888888889";"0.666666666667";"0.6";"30.0";"ipad";"19773.5";96527;147
"218180";0;205;2;"0.333333333333";"0.333333333333";"0.666666666667";"12.0";"ipad";"897.0";218386;145
"NULL";1;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";110919;NA
"57664";-1;61;3;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"4723.0";57762;147
"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";190455;NA
"174981";0;737;5;"0.177777777778";"0.177777777778";"0.3";"10.0";"iphone";"8169.5";207062;145
"39124";0;14617;9;"0.711111111111";"0.888888888889";"0.397260273973";"73.0";"ipad";"10005.875";122502;147
"119992";-1;400;2;"0.155555555556";"0.177777777778";"0.166666666667";"6.0";"iphone";"29573.0";149880;146
"129205";0;6171;7;"0.622222222222";"0.622222222222";"0.55";"40.0";"iphone";"26234.1666667";188327;146
"34123";-1;114;1;"0.133333333333";"0.222222222222";"1.0";"1.0";"ipad";"NULL";34238;147
"131991";-1;121;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"94988.0";226988;146
"116867";0;1582;3;"0.355555555556";"0.355555555556";"0.684210526316";"19.0";"iphone";"25853.5";153575;146
"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.75";"4.0";"iphone";"NULL";133192;NA
"15642";0;5296;21;"0.511111111111";"0.511111111111";"0.379310344828";"58.0";"iphone";"5796.2";131870;147
"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.916666666667";"12.0";"ipad";"NULL";34278;NA
"102833";0;5663;7;"0.622222222222";"0.622222222222";"0.521739130435";"46.0";"ipad";"16346.1666667";202205;146
"70408";1;413;1;"0.155555555556";"0.222222222222";"1.0";"2.0";"iphone";"NULL";70822;147
"2330";0;8830;6;"0.555555555556";"0.822222222222";"0.592592592593";"27.0";"iphone";"14249.0";75532;147
"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipod";"NULL";208911;NA
"3782";0;10232;52;"0.666666666667";"0.888888888889";"0.4";"70.0";"iphone";"1222.98039216";68556;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";177106;NA
"28833";0;3644;1;"0.222222222222";"0.4";"0.272727272727";"11.0";"ipad";"NULL";32478;147
"97243";0;4384;7;"0.444444444444";"0.444444444444";"0.785714285714";"14.0";"iphone";"1907.33333333";108688;146
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";136153;NA
"NULL";1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";84475;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";190063;NA
"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"NULL";219658;NA
"29531";0;553;3;"0.222222222222";"0.222222222222";"0.5";"6.0";"ipad";"3936.0";37387;147
"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"NULL";25642;NA
"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"NULL";102098;NA
"NULL";0;0;1;"0.355555555556";"0.355555555556";"0.571428571429";"14.0";"iphone";"NULL";97439;NA
"81897";0;3544;6;"0.222222222222";"0.333333333333";"0.5";"6.0";"ipod";"7511.6";120177;147
"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";174655;NA
"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"NULL";216341;NA
"168";0;4446;4;"0.444444444444";"0.511111111111";"1.0";"11.0";"iphone";"28790.3333333";87231;147
"170154";0;1640;5;"0.333333333333";"0.333333333333";"0.636363636364";"11.0";"ipod";"739.5";172898;146
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";14933;NA
"21197";0;4893;7;"0.4";"0.444444444444";"0.458333333333";"24.0";"ipad";"20249.5";144547;147
"11558";0;19991;24;"0.444444444444";"0.444444444444";"0.714285714286";"35.0";"iphone";"10700.8695652";257689;147
"28072";0;3847;4;"0.266666666667";"0.444444444444";"0.666666666667";"9.0";"ipad";"31482.0";123890;147
"35964";0;3708;3;"0.4";"0.4";"0.5";"30.0";"ipad";"42290.5";121435;147
"173249";0;1149;3;"0.222222222222";"0.288888888889";"0.75";"4.0";"ipod";"14200.5";201655;145
"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.142857142857";"7.0";"ipad";"NULL";109112;NA
"105231";-1;165;2;"0.155555555556";"0.155555555556";"0.5";"4.0";"ipad";"68447.0";105397;146
"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";84818;NA
"4424";1;14803;8;"0.888888888889";"0.888888888889";"0.386666666667";"75.0";"iphone";"8372.42857143";63977;147
"64502";-1;1678;9;"0.155555555556";"0.155555555556";"0.115384615385";"26.0";"ipad";"11455.875";156305;147
"13776";0;4247;4;"0.444444444444";"0.844444444444";"0.619047619048";"21.0";"iphone";"5757.66666667";33372;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";201600;NA
"9920";-1;108;1;"0.133333333333";"0.355555555556";"1.0";"1.0";"iphone";"NULL";10029;147
"113854";0;4971;3;"0.666666666667";"0.666666666667";"0.634146341463";"41.0";"iphone";"84278.5";201307;146
"20925";0;1719;4;"0.444444444444";"0.444444444444";"0.666666666667";"18.0";"iphone";"4737.66666667";35113;147
"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";177297;NA
"189829";0;501;2;"0.333333333333";"0.333333333333";"0.777777777778";"9.0";"iphone";"92893.0";190331;145
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";101250;NA
"NULL";-1;0;1;"0.155555555556";"0.4";"0.5";"2.0";"ipad";"NULL";212;NA
"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";2949;NA
"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";155558;NA
"128198";0;3302;2;"0.444444444444";"0.444444444444";"0.722222222222";"18.0";"ipad";"81865.0";210528;146
"79267";0;12082;1;"0.311111111111";"0.311111111111";"0.6";"20.0";"ipad";"NULL";91350;147
"214941";0;404;2;"0.2";"0.333333333333";"1.0";"4.0";"iphone";"43046.0";258116;145
"111584";0;617;2;"0.288888888889";"0.288888888889";"1.0";"6.0";"ipad";"25422.0";112202;146
"165064";0;426;2;"0.333333333333";"0.333333333333";"0.466666666667";"15.0";"ipad";"63681.0";165491;146
"39290";0;3900;6;"0.333333333333";"0.333333333333";"0.733333333333";"15.0";"ipod";"14625.8";112859;147
"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"6.0";"iphone";"NULL";120482;NA
"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";192901;NA
"13490";0;1267;3;"0.222222222222";"0.666666666667";"1.0";"3.0";"iphone";"521.5";14839;147
"28657";0;2515;5;"0.4";"0.4";"0.916666666667";"12.0";"iphone";"13602.75";83465;147
"19952";0;977;2;"0.266666666667";"0.355555555556";"0.714285714286";"7.0";"iphone";"2345.0";22977;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";91606;NA
"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"NULL";1247;NA
"187667";-1;229;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"236.0";187897;145
"46992";0;3194;6;"0.4";"0.4";"0.466666666667";"30.0";"ipad";"32560.6";173015;147
"193543";0;101;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipad";"48657.0";193645;145
"34588";-1;1798;3;"0.222222222222";"0.288888888889";"0.6";"5.0";"ipad";"10047.0";54936;147
"24402";-1;659;2;"0.155555555556";"0.222222222222";"0.5";"6.0";"iphone";"4010.0";28417;147
"11266";0;4673;18;"0.444444444444";"0.444444444444";"0.541666666667";"24.0";"iphone";"14275.2941176";253948;147
"43430";0;7456;12;"0.333333333333";"0.333333333333";"0.395833333333";"48.0";"iphone";"6673.45454545";117855;147
"14824";0;2240;8;"0.311111111111";"0.511111111111";"0.705882352941";"17.0";"iphone";"3077.0";37146;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";116868;NA
"191662";-1;7;3;"NULL";"NULL";"NULL";"NULL";"ipad";"79.5";191762;145
"115579";0;315;3;"0.266666666667";"0.266666666667";"0.714285714286";"7.0";"iphone";"1236.5";118034;146
"4835";0;1487;4;"0.333333333333";"0.355555555556";"0.5";"14.0";"iphone";"2360.66666667";12526;147
"NULL";0;0;1;"0.222222222222";"0.555555555556";"0.75";"4.0";"iphone";"NULL";605;NA
"240549";0;372;3;"0.177777777778";"0.177777777778";"0.285714285714";"7.0";"iphone";"4697.0";243635;145
"6142";0;456;3;"0.177777777778";"0.177777777778";"1.0";"3.0";"ipad";"2287.5";10720;147
"185699";-1;178;3;"0.133333333333";"0.133333333333";"0.333333333333";"3.0";"ipad";"5791.0";193738;145
"133105";0;890;3;"0.355555555556";"0.355555555556";"0.380952380952";"21.0";"iphone";"5109.0";143282;146
"237101";0;342;3;"0.177777777778";"0.177777777778";"0.5";"6.0";"iphone";"4351.0";245798;145
"24378";0;3495;3;"0.555555555556";"0.555555555556";"0.8";"20.0";"ipad";"53686.0";133941;147
"77634";0;622;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipod";"NULL";78257;147
"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";70334;NA
"244415";-1;139;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"61554.0";244555;145
"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"NULL";127280;NA
"139386";-1;2533;4;"0.177777777778";"0.177777777778";"0.0392156862745";"51.0";"ipad";"31370.0";216442;146
"27961";0;4914;7;"0.6";"0.888888888889";"0.411764705882";"51.0";"iphone";"33977.3333333";232742;147
"14689";0;319;3;"0.177777777778";"0.222222222222";"0.666666666667";"3.0";"ipad";"14440.0";43875;147
"12982";0;8294;7;"0.222222222222";"0.444444444444";"1.0";"2.0";"iphone";"27431.0";179471;147
"11635";0;6745;9;"0.488888888889";"0.555555555556";"0.516129032258";"31.0";"ipad";"11726.125";106692;147
"212042";0;1400;3;"0.444444444444";"0.444444444444";"0.684210526316";"19.0";"iphone";"761.0";213498;145
"122149";0;1524;3;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"1551.0";124772;146
"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";213728;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";94091;NA
"79461";-1;516;3;"0.133333333333";"0.133333333333";"0.5";"4.0";"iphone";"59345.5";198473;147
"190421";0;414;2;"0.155555555556";"0.155555555556";"0.285714285714";"7.0";"iphone";"12309.0";190836;145
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";107709;NA
"48030";0;2065;6;"0.4";"0.4";"0.809523809524";"21.0";"iphone";"21024.6";153313;147
"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";99539;NA
"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";205264;NA
"10328";0;7666;12;"0.444444444444";"0.444444444444";"0.405405405405";"37.0";"ipod";"9313.36363636";113507;147
"48352";1;3281;7;"0.4";"0.4";"0.714285714286";"35.0";"ipad";"14828.1666667";137425;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";208577;NA
"6027";-1;5343;9;"0.177777777778";"0.177777777778";"0.130434782609";"23.0";"iphone";"22566.875";186919;147
"107298";-1;13;1;"0.133333333333";"0.177777777778";"NULL";"NULL";"ipad";"NULL";107312;146
"29615";0;3999;13;"0.444444444444";"0.444444444444";"0.52380952381";"21.0";"iphone";"8088.66666667";127567;147
"NULL";-1;0;1;"0.155555555556";"0.155555555556";"NULL";"NULL";"iphone";"NULL";105008;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";204065;NA
"10865";0;5604;3;"0.444444444444";"0.555555555556";"0.846153846154";"13.0";"iphone";"7070.5";26501;147
"184021";0;145;2;"0.177777777778";"0.177777777778";"0.333333333333";"6.0";"iphone";"10206.0";184167;145
"168151";1;446;3;"0.266666666667";"0.266666666667";"0.571428571429";"7.0";"iphone";"764.0";169213;146
"191155";0;2023;5;"0.4";"0.4";"0.9375";"16.0";"ipad";"20878.5";197399;145
"94296";0;3192;14;"0.488888888889";"0.488888888889";"0.789473684211";"19.0";"iphone";"2704.30769231";130469;146
"9876";0;3383;6;"0.222222222222";"0.555555555556";"0.571428571429";"7.0";"iphone";"22230.6";121594;147
"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";137911;NA
"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.333333333333";"3.0";"iphone";"NULL";228243;NA
"207710";0;81;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"3020.0";207792;145
"166618";0;638;2;"0.288888888889";"0.288888888889";"0.833333333333";"6.0";"ipad";"82680.0";167257;146
"165151";-1;145;2;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"43838.0";165297;146
"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";191275;NA
"194504";-1;3;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"23.0";194508;145
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";87667;NA
"38210";0;3321;5;"0.222222222222";"0.222222222222";"0.125";"24.0";"iphone";"31215.0";163557;147
"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";100846;NA
"198329";-1;244;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";198574;145
"168920";0;4710;2;"0.222222222222";"0.222222222222";"0.606060606061";"33.0";"ipad";"6086.0";178025;146
"192693";0;1061;2;"0.4";"0.4";"0.909090909091";"11.0";"iphone";"46848.0";193755;145
"14951";0;2347;6;"0.4";"0.4";"0.944444444444";"18.0";"ipad";"36352.0";196951;147
"39361";0;1086;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"2409.0";42795;147
"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"ipad";"NULL";45512;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";144468;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";59054;NA
"187882";0;296;2;"0.222222222222";"0.222222222222";"0.4";"5.0";"ipad";"438.0";188179;145
"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"ipad";"NULL";145731;NA
"13988";0;1015;5;"0.4";"0.444444444444";"0.818181818182";"11.0";"iphone";"2415.75";21600;147
"189804";0;412;2;"0.333333333333";"0.333333333333";"0.888888888889";"9.0";"iphone";"25361.0";190217;145
"93112";-1;75;2;"0.177777777778";"0.177777777778";"0.333333333333";"3.0";"iphone";"126.0";93188;146
"195495";0;1866;2;"0.4";"0.4";"0.909090909091";"11.0";"ipad";"9188.0";205101;145
"146400";-1;30;3;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"27.0";146450;146
"107914";0;5209;6;"0.666666666667";"0.666666666667";"0.730769230769";"26.0";"ipad";"17034.4";184181;146
"NULL";-1;0;1;"NULL";"0.222222222222";"NULL";"NULL";"ipad";"NULL";151452;NA
"6999";0;2084;1;"0.288888888889";"0.444444444444";"0.777777777778";"9.0";"iphone";"NULL";9084;147
"NULL";0;0;1;"0.288888888889";"0.288888888889";"0.7";"10.0";"iphone";"NULL";142744;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";48009;NA
"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";73071;NA
"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"NULL";30634;NA
"35265";-1;323;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";35589;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";34352;NA
"25174";0;7214;5;"0.422222222222";"0.511111111111";"0.583333333333";"60.0";"ipod";"11793.75";73107;147
"4866";0;10059;26;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"2395.92";64681;147
"161475";0;1546;1;"0.333333333333";"0.333333333333";"0.8";"10.0";"iphone";"NULL";163022;146
"15297";0;3983;9;"0.444444444444";"0.444444444444";"0.516129032258";"31.0";"iphone";"12632.625";116936;147
"17152";0;22863;44;"0.888888888889";"0.888888888889";"0.453333333333";"75.0";"iphone";"5535.86046512";255968;147
"16375";0;2625;2;"0.4";"0.444444444444";"0.608695652174";"23.0";"iphone";"8097.0";25902;147
"NULL";0;0;1;"0.333333333333";"0.333333333333";"0.857142857143";"7.0";"iphone";"NULL";146360;NA
"109232";0;4175;1;"0.377777777778";"0.377777777778";"0.642857142857";"14.0";"ipad";"NULL";113408;146
"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"4.0";"ipad";"NULL";120370;NA
"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipod";"NULL";92445;NA
"89446";0;2511;7;"0.333333333333";"0.333333333333";"0.7";"10.0";"ipad";"13746.3333333";165634;146
"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";74605;NA
"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.8";"5.0";"iphone";"NULL";213355;NA
"76963";-1;175;1;"0.155555555556";"0.177777777778";"1.0";"2.0";"iphone";"NULL";77139;147
"23248";0;16;3;"0.288888888889";"0.288888888889";"0.8";"10.0";"iphone";"33.5";23282;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";180108;NA
"1839";0;246;2;"0.177777777778";"0.222222222222";"1.0";"3.0";"iphone";"49.0";2125;147
"217831";0;468;2;"0.177777777778";"0.177777777778";"0.333333333333";"6.0";"iphone";"541.0";218300;145
"200401";0;436;2;"0.266666666667";"0.266666666667";"0.8";"5.0";"ipad";"457.0";200838;145
"106909";0;468;1;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"NULL";107378;146
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";19199;NA
"132577";1;241;2;"0.288888888889";"0.288888888889";"0.636363636364";"11.0";"ipad";"319.0";132819;146
"23091";1;7668;14;"0.6";"0.688888888889";"0.666666666667";"27.0";"iphone";"14534.7692308";212685;147
"20130";0;367;1;"0.266666666667";"0.288888888889";"0.571428571429";"7.0";"iphone";"NULL";20498;147
"27410";0;2868;2;"0.333333333333";"0.4";"0.727272727273";"11.0";"iphone";"134184.0";162759;147
"19324";-1;235;1;"0.155555555556";"0.4";"0.5";"2.0";"iphone";"NULL";19560;147
"30446";0;834;1;"0.288888888889";"0.311111111111";"0.888888888889";"9.0";"iphone";"NULL";31281;147
"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipod";"NULL";32112;NA
"56910";0;4704;3;"0.511111111111";"0.511111111111";"0.590909090909";"22.0";"ipad";"12659.0";71469;147
"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";199651;NA
"45532";-1;190;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";45723;147
"12948";0;9173;15;"0.711111111111";"0.888888888889";"0.724137931034";"29.0";"iphone";"12668.1428571";190434;147
"1027";0;5081;5;"0.444444444444";"0.733333333333";"0.631578947368";"19.0";"ipad";"21536.0";89983;147
"187689";0;2351;8;"0.288888888889";"0.288888888889";"0.416666666667";"24.0";"iphone";"1900.57142857";197087;145
"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.857142857143";"7.0";"iphone";"NULL";52742;NA
"109176";0;970;4;"0.311111111111";"0.466666666667";"0.888888888889";"9.0";"iphone";"14275.3333333";152276;146
"123578";0;350;2;"0.222222222222";"0.222222222222";"0.5";"8.0";"iphone";"447.0";123929;146
"102180";-1;174;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";102355;146
"20756";0;592;5;"0.288888888889";"0.288888888889";"0.846153846154";"13.0";"ipad";"642.75";23235;147
"60861";0;11233;13;"0.888888888889";"1.11111111111";"0.575342465753";"73.0";"iphone";"7420.58333333";149913;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";85940;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";9656;NA
"116238";-1;185;2;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"iphone";"7835.0";116424;146
"175064";0;2748;4;"0.4";"0.533333333333";"0.541666666667";"24.0";"ipod";"10479.3333333";207165;145
"37014";0;10130;32;"0.288888888889";"0.333333333333";"0.246753246753";"77.0";"ipad";"2885.93548387";126537;147
"185034";0;8607;4;"0.288888888889";"0.288888888889";"0.285714285714";"21.0";"ipad";"56828.3333333";195867;145
"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";233627;NA
"193392";0;68;2;"0.222222222222";"0.222222222222";"0.5";"6.0";"ipad";"97.0";193461;145
"205586";0;861;1;"0.177777777778";"0.177777777778";"0.25";"8.0";"ipad";"NULL";206448;145
"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.916666666667";"12.0";"iphone";"NULL";75715;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";196060;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";146896;NA
"202207";0;2375;2;"0.444444444444";"0.444444444444";"0.909090909091";"11.0";"ipad";"1293.0";205124;145
"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";47879;NA
"80436";1;1733;4;"0.333333333333";"0.333333333333";"0.888888888889";"9.0";"iphone";"29645.3333333";169617;147
"189841";-1;4;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"40.0";189846;145
"NULL";0;0;1;"0.444444444444";"0.444444444444";"1.0";"8.0";"iphone";"NULL";162569;NA
"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.888888888889";"9.0";"iphone";"NULL";28656;NA
"118002";1;999;5;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"33075.25";250386;146
"187575";0;1946;2;"0.4";"0.4";"0.833333333333";"12.0";"ipad";"90930.0";189522;145
"47615";0;989;4;"0.4";"0.4";"0.722222222222";"18.0";"ipad";"31052.0";110864;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";206709;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";247594;NA
"21207";0;4102;6;"0.511111111111";"0.733333333333";"0.615384615385";"26.0";"iphone";"16865.2";106993;147
"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"NULL";18955;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";206924;NA
"108713";1;4529;4;"0.4";"0.444444444444";"0.4";"20.0";"iphone";"14281.6666667";151996;146
"180960";0;3120;3;"0.444444444444";"0.511111111111";"0.695652173913";"23.0";"ipad";"28116.0";238499;145
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";191008;NA
"191420";0;2398;3;"0.333333333333";"0.333333333333";"0.866666666667";"15.0";"iphone";"6507.5";193884;145
"71067";0;10763;67;"0.777777777778";"0.888888888889";"0.584905660377";"53.0";"iphone";"2673.95454545";247599;147
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";111882;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";45522;NA
"49772";0;29;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"40.0";49802;147
"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";37597;NA
"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";44035;NA
"91553";0;108;2;"0.222222222222";"0.222222222222";"0.833333333333";"6.0";"ipad";"975.0";91662;146
"92553";0;3225;2;"0.444444444444";"0.444444444444";"0.785714285714";"14.0";"ipad";"79349.0";173363;146
"103066";0;9323;10;"0.888888888889";"1.11111111111";"0.612244897959";"49.0";"iphone";"2255.66666667";124008;146
"252746";-1;21;2;"NULL";"0.133333333333";"NULL";"NULL";"iphone";"1634.0";254387;145
"26517";0;4581;8;"0.511111111111";"0.511111111111";"0.576271186441";"59.0";"iphone";"31075.4285714";243988;147
"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"NULL";164129;NA
"120150";0;1399;4;"0.333333333333";"0.333333333333";"0.909090909091";"11.0";"ipad";"70452.6666667";239757;146
"20962";0;3293;5;"0.444444444444";"0.511111111111";"0.923076923077";"13.0";"iphone";"26427.25";127007;147
